Pressione, Can A, Raccolta #3
Tempo ( s )	Pressione ( kPa )
137,2000	2,91025
137,3000	2,90048
137,4000	2,90536
137,5000	2,90536
137,6000	2,90536
137,7000	2,90048
137,8000	2,90536
137,9000	2,90536
138,0000	2,90536
138,1000	2,90048
138,2000	2,91025
138,3000	2,90048
138,4000	2,91025
138,5000	2,90536
138,6000	2,90536
138,7000	2,90048
138,8000	2,90536
138,9000	2,90048
139,0000	2,91025
139,1000	2,90048
139,2000	2,91025
139,3000	2,90536
139,4000	2,90536
139,5000	2,90048
139,6000	2,90536
139,7000	2,90048
139,8000	2,91025
139,9000	2,90048
140,0000	2,90536
140,1000	2,90048
140,2000	2,90048
140,3000	2,90048
140,4000	2,90536
140,5000	2,90048
140,6000	2,90536
140,7000	2,90048
140,8000	2,90536
140,9000	2,90536
141,0000	2,90048
141,1000	2,90048
141,2000	2,90536
141,3000	2,90048
141,4000	2,90536
141,5000	2,90048
141,6000	2,90048
141,7000	2,90048
141,8000	2,90048
141,9000	2,90048
142,0000	2,90048
142,1000	2,90048
142,2000	2,90048
142,3000	2,90048
142,4000	2,90536
142,5000	2,90048
142,6000	2,90048
142,7000	2,90048
142,8000	2,90536
142,9000	2,90048
143,0000	2,90048
143,1000	2,90048
143,2000	2,90048
143,3000	2,90048
143,4000	2,90048
143,5000	2,90048
143,6000	2,89560
143,7000	2,90048
143,8000	2,90048
143,9000	2,90048
144,0000	2,90048
144,1000	2,90048
144,2000	2,90048
144,3000	2,90048
144,4000	2,90048
144,5000	2,89560
144,6000	2,89560
144,7000	2,90048
144,8000	2,90048
144,9000	2,89560
145,0000	2,89560
145,1000	2,90048
145,2000	2,90048
145,3000	2,90048
145,4000	2,89560
145,5000	2,90048
145,6000	2,89560
145,7000	2,90048
145,8000	2,90048
145,9000	2,90048
146,0000	2,89560
146,1000	2,89560
146,2000	2,89560
146,3000	2,90048
146,4000	2,89560
146,5000	2,89560
146,6000	2,89560
146,7000	2,89560
146,8000	2,90048
146,9000	2,89560
147,0000	2,90048
147,1000	2,90048
147,2000	2,89560
147,3000	2,90048
147,4000	2,89560
147,5000	2,90048
147,6000	2,89560
147,7000	2,90048
147,8000	2,89560
147,9000	2,89560
148,0000	2,89560
148,1000	2,90048
148,2000	2,89560
148,3000	2,90048
148,4000	2,89560
148,5000	2,89560
148,6000	2,89560
148,7000	2,90048
148,8000	2,89560
148,9000	2,89560
149,0000	2,89560
149,1000	2,89071
149,2000	2,89560
149,3000	2,90048
149,4000	2,89560
149,5000	2,89560
149,6000	2,89560
149,7000	2,89071
149,8000	2,89560
149,9000	2,89071
150,0000	2,89560
150,1000	2,89071
150,2000	2,89560
150,3000	2,89560
150,4000	2,89560
150,5000	2,89071
150,6000	2,89560
150,7000	2,89560
150,8000	2,89071
150,9000	2,89071
151,0000	2,89560
151,1000	2,89071
151,2000	2,89560
151,3000	2,89071
151,4000	2,89560
151,5000	2,89560
151,6000	2,89560
151,7000	2,89071
151,8000	2,89560
151,9000	2,90048
152,0000	2,89560
152,1000	2,89071
152,2000	2,89560
152,3000	2,89560
152,4000	2,89560
152,5000	2,90048
152,6000	2,89560
152,7000	2,90048
152,8000	2,89560
152,9000	2,89071
153,0000	2,89071
153,1000	2,89071
153,2000	2,89560
153,3000	2,89071
153,4000	2,89560
153,5000	2,90048
153,6000	2,89560
153,7000	2,89071
153,8000	2,89560
153,9000	2,89071
154,0000	2,89560
154,1000	2,89071
154,2000	2,89560
154,3000	2,89560
154,4000	2,89560
154,5000	2,89071
154,6000	2,89560
154,7000	2,89560
154,8000	2,89560
154,9000	2,89071
155,0000	2,89560
155,1000	2,89071
155,2000	2,89560
155,3000	2,89071
155,4000	2,89560
155,5000	2,89071
155,6000	2,89560
155,7000	2,89071
155,8000	2,89071
155,9000	2,89071
156,0000	2,89071
156,1000	2,89071
156,2000	2,89071
156,3000	2,89071
156,4000	2,89560
156,5000	2,89071
156,6000	2,89560
156,7000	2,89560
156,8000	2,89560
156,9000	2,89071
157,0000	2,89560
157,1000	2,89071
157,2000	2,89560
157,3000	2,89071
157,4000	2,89560
157,5000	2,89071
157,6000	2,89560
157,7000	2,89071
157,8000	2,89560
157,9000	2,89071
158,0000	2,89560
158,1000	2,89071
158,2000	2,89560
158,3000	2,89071
158,4000	2,89560
158,5000	2,89071
158,6000	2,89560
158,7000	2,89071
158,8000	2,89560
158,9000	2,89071
159,0000	2,89560
159,1000	2,89071
159,2000	2,89560
159,3000	2,89071
159,4000	2,89560
159,5000	2,89071
159,6000	2,89560
159,7000	2,89071
159,8000	2,89560
159,9000	2,89071
160,0000	2,89560
160,1000	2,89071
160,2000	2,89560
160,3000	2,89071
160,4000	2,89071
160,5000	2,89071
160,6000	2,89560
160,7000	2,89071
160,8000	2,89071
160,9000	2,89071
161,0000	2,89560
161,1000	2,89071
161,2000	2,89560
161,3000	2,89071
161,4000	2,89071
161,5000	2,89071
161,6000	2,89560
161,7000	2,89071
161,8000	2,89560
161,9000	2,89071
162,0000	2,89560
162,1000	2,89071
162,2000	2,89071
162,3000	2,89071
162,4000	2,89071
162,5000	2,89071
162,6000	2,89071
162,7000	2,89071
162,8000	2,89071
162,9000	2,89071
163,0000	2,89071
163,1000	2,89071
163,2000	2,89071
163,3000	2,89071
163,4000	2,89071
163,5000	2,89071
163,6000	2,89071
163,7000	2,89071
163,8000	2,89071
163,9000	2,89071
164,0000	2,89071
164,1000	2,89071
164,2000	2,89071
164,3000	2,89071
164,4000	2,89071
164,5000	2,89071
164,6000	2,89071
164,7000	2,89071
164,8000	2,89071
164,9000	2,89071
165,0000	2,89071
165,1000	2,89071
165,2000	2,89560
165,3000	2,89071
165,4000	2,89071
165,5000	2,89071
165,6000	2,89071
165,7000	2,89071
165,8000	2,89071
165,9000	2,89071
166,0000	2,89071
166,1000	2,89071
166,2000	2,89071
166,3000	2,89071
166,4000	2,89071
166,5000	2,89071
166,6000	2,89560
166,7000	2,89071
166,8000	2,89071
166,9000	2,89071
167,0000	2,89071
167,1000	2,89071
167,2000	2,89071
167,3000	2,89071
167,4000	2,89071
167,5000	2,89071
167,6000	2,89071
167,7000	2,89071
167,8000	2,89071
167,9000	2,89071
168,0000	2,89560
168,1000	2,89071
168,2000	2,89560
168,3000	2,89071
168,4000	2,89071
168,5000	2,89071
168,6000	2,89071
168,7000	2,89071
168,8000	2,89071
168,9000	2,89071
169,0000	2,89071
169,1000	2,89071
169,2000	2,89071
169,3000	2,89071
169,4000	2,89071
169,5000	2,89071
169,6000	2,89071
169,7000	2,89071
169,8000	2,89071
169,9000	2,89071
170,0000	2,89071
170,1000	2,89071
170,2000	2,89560
170,3000	2,89071
170,4000	2,89071
170,5000	2,89071
170,6000	2,89071
170,7000	2,89071
170,8000	2,89071
170,9000	2,89071
171,0000	2,89071
171,1000	2,89071
171,2000	2,89071
171,3000	2,89071
171,4000	2,89071
171,5000	2,89071
171,6000	2,89071
171,7000	2,89071
171,8000	2,89071
171,9000	2,89071
172,0000	2,89071
172,1000	2,89071
172,2000	2,89071
172,3000	2,89071
172,4000	2,89071
172,5000	2,89071
172,6000	2,89071
172,7000	2,89071
172,8000	2,89071
172,9000	2,89071
173,0000	2,89071
173,1000	2,89071
173,2000	2,89071
173,3000	2,89071
173,4000	2,89071
173,5000	2,89071
173,6000	2,89071
173,7000	2,89071
173,8000	2,89071
173,9000	2,89071
174,0000	2,89071
174,1000	2,89071
174,2000	2,89071
174,3000	2,89071
174,4000	2,88583
174,5000	2,89071
174,6000	2,89071
174,7000	2,89071
174,8000	2,89071
174,9000	2,89071
175,0000	2,89071
175,1000	2,89071
175,2000	2,88583
175,3000	2,89071
175,4000	2,88583
175,5000	2,88583
175,6000	2,88583
175,7000	2,88095
175,8000	2,89071
175,9000	2,88095
176,0000	2,88583
176,1000	2,89071
176,2000	2,88583
176,3000	2,89071
176,4000	2,88583
176,5000	2,88583
176,6000	2,88095
176,7000	2,88095
176,8000	2,88583
176,9000	2,88095
177,0000	2,88583
177,1000	2,88095
177,2000	2,88095
177,3000	2,89071
177,4000	2,89071
177,5000	2,91025
177,6000	3,05185
177,7000	3,26182
177,8000	3,55480
177,9000	3,88684
178,0000	4,21888
178,1000	4,21888
178,2000	4,21888
178,3000	4,20423
178,4000	4,19935
178,5000	4,18958
178,6000	4,17982
178,7000	4,17005
178,8000	4,16517
178,9000	4,16028
179,0000	4,16028
179,1000	4,15052
179,2000	4,14563
179,3000	4,14075
179,4000	4,13587
179,5000	4,13099
179,6000	4,12122
179,7000	4,12122
179,8000	4,11145
179,9000	4,11145
180,0000	4,10657
180,1000	4,10169
180,2000	4,09680
180,3000	4,09192
180,4000	4,08704
180,5000	4,08216
180,6000	4,08216
180,7000	4,07239
180,8000	4,07239
180,9000	4,07239
181,0000	4,06751
181,1000	4,06262
181,2000	4,06262
181,3000	4,05286
181,4000	4,06262
181,5000	4,04798
181,6000	4,04798
181,7000	4,04309
181,8000	4,04309
181,9000	4,04309
182,0000	4,03821
182,1000	4,03333
182,2000	4,02844
182,3000	4,02844
182,4000	4,02844
182,5000	4,02356
182,6000	4,02356
182,7000	4,02356
182,8000	4,02356
182,9000	4,01868
183,0000	4,00891
183,1000	4,01379
183,2000	4,00891
183,3000	4,00891
183,4000	4,00891
183,5000	4,00403
183,6000	4,00403
183,7000	3,99915
183,8000	4,00403
183,9000	3,99915
184,0000	3,99915
184,1000	3,99426
184,2000	3,99426
184,3000	3,98938
184,4000	3,98938
184,5000	3,98450
184,6000	3,98938
184,7000	3,98938
184,8000	3,98450
184,9000	3,98450
185,0000	3,98450
185,1000	3,98450
185,2000	3,98450
185,3000	3,97473
185,4000	3,97961
185,5000	3,97473
185,6000	3,97961
185,7000	3,97473
185,8000	3,97473
185,9000	3,96985
186,0000	3,97473
186,1000	3,97473
186,2000	3,96985
186,3000	3,96985
186,4000	3,96985
186,5000	3,96496
186,6000	3,96496
186,7000	3,96496
186,8000	3,96496
186,9000	3,96008
187,0000	3,96496
187,1000	3,96008
187,2000	3,96496
187,3000	3,95520
187,4000	3,96008
187,5000	3,95520
187,6000	3,96008
187,7000	3,95520
187,8000	3,95520
187,9000	3,95520
188,0000	3,95520
188,1000	3,95520
188,2000	3,95032
188,3000	3,95032
188,4000	3,95032
188,5000	3,94543
188,6000	3,95520
188,7000	3,95032
188,8000	3,95032
188,9000	3,95032
189,0000	3,95032
189,1000	3,94543
189,2000	3,95032
189,3000	3,94543
189,4000	3,94543
189,5000	3,94543
189,6000	3,94543
189,7000	3,94543
189,8000	3,94543
189,9000	3,94543
190,0000	3,94543
190,1000	3,93567
190,2000	3,94543
190,3000	3,94543
190,4000	3,94055
190,5000	3,94543
190,6000	3,94055
190,7000	3,93567
190,8000	3,94055
190,9000	3,93567
191,0000	3,93078
191,1000	3,93567
191,2000	3,93567
191,3000	3,93567
191,4000	3,94055
191,5000	3,93078
191,6000	3,93567
191,7000	3,93567
191,8000	3,93567
191,9000	3,93567
192,0000	3,93567
192,1000	3,93078
192,2000	3,93078
192,3000	3,93078
192,4000	3,93078
192,5000	3,92590
192,6000	3,93078
192,7000	3,92590
192,8000	3,93078
192,9000	3,92590
193,0000	3,93078
193,1000	3,92590
193,2000	3,93078
193,3000	3,92590
193,4000	3,92590
193,5000	3,92590
193,6000	3,93078
193,7000	3,92590
193,8000	3,92590
193,9000	3,92590
194,0000	3,92590
194,1000	3,92590
194,2000	3,92590
194,3000	3,92102
194,4000	3,92590
194,5000	3,92590
194,6000	3,92590
194,7000	3,92102
194,8000	3,92590
194,9000	3,92102
195,0000	3,92590
195,1000	3,92102
195,2000	3,92102
195,3000	3,92102
195,4000	3,92590
195,5000	3,91614
195,6000	3,92102
195,7000	3,92102
195,8000	3,92102
195,9000	3,91614
196,0000	3,92102
196,1000	3,91614
196,2000	3,92590
196,3000	3,91614
196,4000	3,92102
196,5000	3,91614
196,6000	3,91614
196,7000	3,91614
196,8000	3,91614
196,9000	3,91614
197,0000	3,91614
197,1000	3,91125
197,2000	3,91614
197,3000	3,91614
197,4000	3,91614
197,5000	3,91614
197,6000	3,91125
197,7000	3,91614
197,8000	3,92102
197,9000	3,91614
198,0000	3,91614
198,1000	3,91614
198,2000	3,91125
198,3000	3,91614
198,4000	3,91614
198,5000	3,91125
198,6000	3,91614
198,7000	3,91614
198,8000	3,91614
198,9000	3,91614
199,0000	3,91125
199,1000	3,91614
199,2000	3,91125
199,3000	3,91614
199,4000	3,91125
199,5000	3,91614
199,6000	3,91614
199,7000	3,91614
199,8000	3,91125
199,9000	3,90637
200,0000	3,91125
200,1000	3,91125
200,2000	3,91125
200,3000	3,90637
200,4000	3,91125
200,5000	3,90637
200,6000	3,91125
200,7000	3,91125
200,8000	3,91125
200,9000	3,90637
201,0000	3,91125
201,1000	3,91125
201,2000	3,91125
201,3000	3,91125
201,4000	3,91125
201,5000	3,90637
201,6000	3,91125
201,7000	3,91125
201,8000	3,91125
201,9000	3,90637
202,0000	3,91125
202,1000	3,90637
202,2000	3,91125
202,3000	3,90637
202,4000	3,91125
202,5000	3,90637
202,6000	3,91125
202,7000	3,90637
202,8000	3,90637
202,9000	3,90637
203,0000	3,90637
203,1000	3,90637
203,2000	3,91125
203,3000	3,90637
203,4000	3,90637
203,5000	3,90637
203,6000	3,90637
203,7000	3,90637
203,8000	3,90637
203,9000	3,90637
204,0000	3,90637
204,1000	3,90637
204,2000	3,90637
204,3000	3,90637
204,4000	3,90637
204,5000	3,90637
204,6000	3,90637
204,7000	3,90637
204,8000	3,90637
204,9000	3,90637
205,0000	3,90637
205,1000	3,90637
205,2000	3,90637
205,3000	3,90637
205,4000	3,90637
205,5000	3,90637
205,6000	3,90637
205,7000	3,90637
205,8000	3,90637
205,9000	3,90637
206,0000	3,90637
206,1000	3,90637
206,2000	3,90637
206,3000	3,90637
206,4000	3,90637
206,5000	3,90637
206,6000	3,90637
206,7000	3,90637
206,8000	3,90637
206,9000	3,90637
207,0000	3,90637
207,1000	3,90637
207,2000	3,90637
207,3000	3,90637
207,4000	3,90637
207,5000	3,90637
207,6000	3,90637
207,7000	3,90637
207,8000	3,90637
207,9000	3,90637
208,0000	3,90637
208,1000	3,90637
208,2000	3,90637
208,3000	3,90637
208,4000	3,90637
208,5000	3,90637
208,6000	3,90637
208,7000	3,90637
208,8000	3,90637
208,9000	3,90637
209,0000	3,90637
209,1000	3,90637
209,2000	3,90637
209,3000	3,90637
209,4000	3,90637
209,5000	3,90637
209,6000	3,90637
209,7000	3,90637
209,8000	3,90637
209,9000	3,90637
210,0000	3,90637
210,1000	3,90637
210,2000	3,90149
210,3000	3,90637
210,4000	3,90637
210,5000	3,90637
210,6000	3,90637
210,7000	3,90637
210,8000	3,90637
210,9000	3,90637
211,0000	3,90637
211,1000	3,90637
211,2000	3,90637
211,3000	3,90637
211,4000	3,90637
211,5000	3,90637
211,6000	3,90637
211,7000	3,90637
211,8000	3,90637
211,9000	3,90637
212,0000	3,90149
212,1000	3,90637
212,2000	3,90637
212,3000	3,90637
212,4000	3,90149
212,5000	3,90637
212,6000	3,90637
212,7000	3,90637
212,8000	3,90637
212,9000	3,90637
213,0000	3,90637
213,1000	3,90637
213,2000	3,90637
213,3000	3,89660
213,4000	3,90637
213,5000	3,90637
213,6000	3,90637
213,7000	3,90637
213,8000	3,90637
213,9000	3,89660
214,0000	3,90149
214,1000	3,90637
214,2000	3,90637
214,3000	3,90637
214,4000	3,90637
214,5000	3,90637
214,6000	3,90637
214,7000	3,90637
214,8000	3,90637
214,9000	3,90637
215,0000	3,90637
215,1000	3,89660
215,2000	3,90637
215,3000	3,89660
215,4000	3,90637
215,5000	3,90637
215,6000	3,90637
215,7000	3,90637
215,8000	3,90637
215,9000	3,90637
216,0000	3,90637
216,1000	3,90637
216,2000	3,90637
216,3000	3,90637
216,4000	3,90637
216,5000	3,90637
216,6000	3,90637
216,7000	3,90637
216,8000	3,90637
216,9000	3,90637
217,0000	3,90149
217,1000	3,90637
217,2000	3,90637
217,3000	3,90637
217,4000	3,90637
217,5000	3,90637
217,6000	3,90637
217,7000	3,90637
217,8000	3,90637
217,9000	3,90637
218,0000	3,90637
218,1000	3,90637
218,2000	3,90637
218,3000	3,90149
218,4000	3,90637
218,5000	3,89660
218,6000	3,90637
218,7000	3,89660
218,8000	3,90637
218,9000	3,90637
219,0000	3,90637
219,1000	3,90637
219,2000	3,90637
219,3000	3,90637
219,4000	3,89660
219,5000	3,89660
219,6000	3,90637
219,7000	3,90637
219,8000	3,90149
219,9000	3,90637
220,0000	3,90149
220,1000	3,90637
220,2000	3,89660
220,3000	3,90637
220,4000	3,90149
220,5000	3,90637
220,6000	3,90149
220,7000	3,89660
220,8000	3,90637
220,9000	3,90637
221,0000	3,89660
221,1000	3,90637
221,2000	3,90637
221,3000	3,90637
221,4000	3,90637
221,5000	3,90637
221,6000	3,90637
221,7000	3,90637
221,8000	3,90637
221,9000	3,90637
222,0000	3,89660
222,1000	3,89660
222,2000	3,90149
222,3000	3,90637
222,4000	3,89660
222,5000	3,90637
222,6000	3,90149
222,7000	3,90637
222,8000	3,90149
222,9000	3,90637
223,0000	3,89660
223,1000	3,89660
223,2000	3,90637
223,3000	3,90637
223,4000	3,90149
223,5000	3,90637
223,6000	3,90149
223,7000	3,89660
223,8000	3,90637
223,9000	3,89660
224,0000	3,89660
224,1000	3,90637
224,2000	3,90637
224,3000	3,90637
224,4000	3,90637
224,5000	3,89660
224,6000	3,89660
224,7000	3,89660
224,8000	3,89660
224,9000	3,89660
225,0000	3,90637
225,1000	3,90637
225,2000	3,89660
225,3000	3,90637
225,4000	3,90149
225,5000	3,90637
225,6000	3,90149
225,7000	3,90637
225,8000	3,90149
225,9000	3,89660
226,0000	3,89660
226,1000	3,89660
226,2000	3,90637
226,3000	3,89660
226,4000	3,89660
226,5000	3,89660
226,6000	3,90149
226,7000	3,89660
226,8000	3,90149
226,9000	3,89660
227,0000	3,90637
227,1000	3,89660
227,2000	3,90637
227,3000	3,90637
227,4000	3,90637
227,5000	3,89660
227,6000	3,90149
227,7000	3,90637
227,8000	3,90149
227,9000	3,89660
228,0000	3,90637
228,1000	3,89660
228,2000	3,90637
228,3000	3,89660
228,4000	3,89660
228,5000	3,89660
228,6000	3,90637
228,7000	3,89660
228,8000	3,90637
228,9000	3,89660
229,0000	3,89660
229,1000	3,89660
229,2000	3,89660
229,3000	3,89660
229,4000	3,89660
229,5000	3,89660
229,6000	3,89660
229,7000	3,90637
229,8000	3,90637
229,9000	3,89660
230,0000	3,89172
230,1000	3,89660
230,2000	3,90637
230,3000	3,89660
230,4000	3,89660
230,5000	3,89660
230,6000	3,89660
230,7000	3,89660
230,8000	3,89172
230,9000	3,89660
231,0000	3,89660
231,1000	3,89660
231,2000	3,89660
231,3000	3,89660
231,4000	3,90637
231,5000	3,90637
231,6000	3,89660
231,7000	3,89172
231,8000	3,90637
231,9000	3,89660
232,0000	3,90149
232,1000	3,90637
232,2000	3,89660
232,3000	3,90637
232,4000	3,90149
232,5000	3,90637
232,6000	3,90149
232,7000	3,89660
232,8000	3,89660
232,9000	3,89660
233,0000	3,89660
233,1000	3,89660
233,2000	3,89660
233,3000	3,89660
233,4000	3,89660
233,5000	3,89660
233,6000	3,89172
233,7000	3,89660
233,8000	3,87219
233,9000	3,86731
234,0000	3,85266
234,1000	3,84777
234,2000	3,84777
234,3000	3,84777
234,4000	3,84289
234,5000	3,84289
234,6000	3,84777
234,7000	3,84289
234,8000	3,84289
234,9000	3,86731
235,0000	3,98450
235,1000	4,28724
235,2000	4,58510
235,3000	4,95132
235,4000	4,98062
235,5000	4,97085
235,6000	4,96597
235,7000	4,96109
235,8000	4,95132
235,9000	4,94156
236,0000	4,94156
236,1000	4,93179
236,2000	4,92691
236,3000	4,92203
236,4000	4,91226
236,5000	4,90738
236,6000	4,90249
236,7000	4,89273
236,8000	4,89273
236,9000	4,88296
237,0000	4,88784
237,1000	4,88296
237,2000	4,88296
237,3000	4,87320
237,4000	4,86831
237,5000	4,86343
237,6000	4,86343
237,7000	4,85366
237,8000	4,84878
237,9000	4,85366
238,0000	4,84878
238,1000	4,84390
238,2000	4,84390
238,3000	4,84390
238,4000	4,83413
238,5000	4,83413
238,6000	4,82925
238,7000	4,82925
238,8000	4,82437
238,9000	4,82437
239,0000	4,82437
239,1000	4,82437
239,2000	4,82437
239,3000	4,81948
239,4000	4,81948
239,5000	4,81948
239,6000	4,82437
239,7000	4,81460
239,8000	4,81460
239,9000	4,81460
240,0000	4,81460
240,1000	4,80972
240,2000	4,80972
240,3000	4,80483
240,4000	4,80483
240,5000	4,80483
240,6000	4,80483
240,7000	4,79507
240,8000	4,79995
240,9000	4,79507
241,0000	4,79507
241,1000	4,79019
241,2000	4,79019
241,3000	4,79507
241,4000	4,79019
241,5000	4,78530
241,6000	4,78042
241,7000	4,78042
241,8000	4,77554
241,9000	4,78042
242,0000	4,78042
242,1000	4,77554
242,2000	4,77554
242,3000	4,77554
242,4000	4,78042
242,5000	4,77554
242,6000	4,77554
242,7000	4,77065
242,8000	4,77065
242,9000	4,77065
243,0000	4,77065
243,1000	4,76577
243,2000	4,77065
243,3000	4,76577
243,4000	4,76577
243,5000	4,76577
243,6000	4,76577
243,7000	4,76577
243,8000	4,76577
243,9000	4,76577
244,0000	4,76577
244,1000	4,75600
244,2000	4,75600
244,3000	4,75600
244,4000	4,75600
244,5000	4,75600
244,6000	4,75600
244,7000	4,75600
244,8000	4,75600
244,9000	4,75600
245,0000	4,75112
245,1000	4,75112
245,2000	4,75112
245,3000	4,75112
245,4000	4,75112
245,5000	4,75112
245,6000	4,74624
245,7000	4,74624
245,8000	4,75112
245,9000	4,74624
246,0000	4,74624
246,1000	4,74624
246,2000	4,74624
246,3000	4,74624
246,4000	4,74624
246,5000	4,74624
246,6000	4,74624
246,7000	4,74136
246,8000	4,74624
246,9000	4,74136
247,0000	4,74624
247,1000	4,74624
247,2000	4,74136
247,3000	4,74624
247,4000	4,74136
247,5000	4,73647
247,6000	4,74136
247,7000	4,73647
247,8000	4,73647
247,9000	4,73647
248,0000	4,73647
248,1000	4,73647
248,2000	4,73647
248,3000	4,73647
248,4000	4,73647
248,5000	4,73647
248,6000	4,73159
248,7000	4,73647
248,8000	4,73647
248,9000	4,73159
249,0000	4,73647
249,1000	4,73647
249,2000	4,73159
249,3000	4,73647
249,4000	4,73647
249,5000	4,73647
249,6000	4,73647
249,7000	4,72671
249,8000	4,73159
249,9000	4,73159
250,0000	4,73159
250,1000	4,72671
250,2000	4,73159
250,3000	4,72671
250,4000	4,73159
250,5000	4,72671
250,6000	4,73159
250,7000	4,72671
250,8000	4,73159
250,9000	4,72671
251,0000	4,73159
251,1000	4,72671
251,2000	4,72671
251,3000	4,72671
251,4000	4,72671
251,5000	4,72671
251,6000	4,72671
251,7000	4,72671
251,8000	4,72671
251,9000	4,72671
252,0000	4,72671
252,1000	4,72671
252,2000	4,72671
252,3000	4,72671
252,4000	4,72671
252,5000	4,72671
252,6000	4,72671
252,7000	4,72671
252,8000	4,72671
252,9000	4,72671
253,0000	4,72671
253,1000	4,72671
253,2000	4,72671
253,3000	4,72671
253,4000	4,72182
253,5000	4,72671
253,6000	4,72671
253,7000	4,72182
253,8000	4,72671
253,9000	4,71694
254,0000	4,72671
254,1000	4,72182
254,2000	4,72182
254,3000	4,71694
254,4000	4,72182
254,5000	4,71694
254,6000	4,72671
254,7000	4,72182
254,8000	4,72182
254,9000	4,71694
255,0000	4,72671
255,1000	4,71694
255,2000	4,72671
255,3000	4,71694
255,4000	4,72182
255,5000	4,71694
255,6000	4,71694
255,7000	4,71694
255,8000	4,71206
255,9000	4,71694
256,0000	4,71694
256,1000	4,71694
256,2000	4,71694
256,3000	4,71694
256,4000	4,71694
256,5000	4,71694
256,6000	4,71694
256,7000	4,71694
256,8000	4,71694
256,9000	4,71694
257,0000	4,72182
257,1000	4,71694
257,2000	4,71206
257,3000	4,71694
257,4000	4,71694
257,5000	4,71694
257,6000	4,71206
257,7000	4,71694
257,8000	4,71694
257,9000	4,71206
258,0000	4,71694
258,1000	4,71694
258,2000	4,71694
258,3000	4,71694
258,4000	4,71206
258,5000	4,71694
258,6000	4,71694
258,7000	4,71206
258,8000	4,71694
258,9000	4,71206
259,0000	4,71694
259,1000	4,71694
259,2000	4,71206
259,3000	4,71694
259,4000	4,71694
259,5000	4,70717
259,6000	4,71694
259,7000	4,71206
259,8000	4,71206
259,9000	4,71206
260,0000	4,71694
260,1000	4,71206
260,2000	4,71206
260,3000	4,71206
260,4000	4,71206
260,5000	4,71694
260,6000	4,71694
260,7000	4,71694
260,8000	4,71694
260,9000	4,71206
261,0000	4,71206
261,1000	4,71206
261,2000	4,71206
261,3000	4,71694
261,4000	4,71206
261,5000	4,71694
261,6000	4,71206
261,7000	4,71206
261,8000	4,71206
261,9000	4,70717
262,0000	4,71206
262,1000	4,71206
262,2000	4,71206
262,3000	4,71694
262,4000	4,71206
262,5000	4,70717
262,6000	4,71206
262,7000	4,71206
262,8000	4,71206
262,9000	4,70717
263,0000	4,71206
263,1000	4,71206
263,2000	4,70717
263,3000	4,70717
263,4000	4,71206
263,5000	4,70717
263,6000	4,71206
263,7000	4,70717
263,8000	4,71206
263,9000	4,70717
264,0000	4,71206
264,1000	4,70717
264,2000	4,71206
264,3000	4,70717
264,4000	4,71206
264,5000	4,70717
264,6000	4,71206
264,7000	4,70717
264,8000	4,70717
264,9000	4,70717
265,0000	4,71206
265,1000	4,70717
265,2000	4,71206
265,3000	4,70717
265,4000	4,71206
265,5000	4,70717
265,6000	4,71206
265,7000	4,70717
265,8000	4,71206
265,9000	4,70717
266,0000	4,71206
266,1000	4,70717
266,2000	4,70717
266,3000	4,70717
266,4000	4,70717
266,5000	4,70717
266,6000	4,70717
266,7000	4,70717
266,8000	4,70717
266,9000	4,70717
267,0000	4,71206
267,1000	4,70717
267,2000	4,70717
267,3000	4,70717
267,4000	4,70717
267,5000	4,70717
267,6000	4,70717
267,7000	4,70717
267,8000	4,70717
267,9000	4,70717
268,0000	4,70717
268,1000	4,70717
268,2000	4,70717
268,3000	4,70717
268,4000	4,70717
268,5000	4,70717
268,6000	4,70717
268,7000	4,70229
268,8000	4,70717
268,9000	4,70717
269,0000	4,70717
269,1000	4,70229
269,2000	4,71206
269,3000	4,70717
269,4000	4,70717
269,5000	4,70717
269,6000	4,70717
269,7000	4,70717
269,8000	4,70717
269,9000	4,70717
270,0000	4,70717
270,1000	4,70717
270,2000	4,70717
270,3000	4,70229
270,4000	4,70717
270,5000	4,70717
270,6000	4,70717
270,7000	4,70717
270,8000	4,70717
270,9000	4,70229
271,0000	4,70717
271,1000	4,70717
271,2000	4,70717
271,3000	4,70229
271,4000	4,70717
271,5000	4,70229
271,6000	4,70717
271,7000	4,70229
271,8000	4,70717
271,9000	4,70717
272,0000	4,70717
272,1000	4,70717
272,2000	4,70717
272,3000	4,70229
272,4000	4,70717
272,5000	4,70717
272,6000	4,70717
272,7000	4,70229
272,8000	4,70717
272,9000	4,70229
273,0000	4,70717
273,1000	4,70229
273,2000	4,70717
273,3000	4,69741
273,4000	4,70717
273,5000	4,70229
273,6000	4,70229
273,7000	4,70717
273,8000	4,70717
273,9000	4,70717
274,0000	4,70717
274,1000	4,70717
274,2000	4,70717
274,3000	4,70229
274,4000	4,70717
274,5000	4,70717
274,6000	4,70229
274,7000	4,70717
274,8000	4,70229
274,9000	4,70229
275,0000	4,70717
275,1000	4,70229
275,2000	4,70717
275,3000	4,70229
275,4000	4,70717
275,5000	4,70229
275,6000	4,70717
275,7000	4,69741
275,8000	4,70229
275,9000	4,70229
276,0000	4,70717
276,1000	4,70717
276,2000	4,70717
276,3000	4,69741
276,4000	4,70717
276,5000	4,70229
276,6000	4,70717
276,7000	4,70229
