Temperatura. Can B ( C )	Pressione. Can A ( kPa )
26.20606	2.83700
26.20606	2.83700
26.20606	2.83700
26.20606	2.84188
26.20606	2.84188
26.25203	2.84677
26.29803	2.85165
26.20606	2.84677
26.20606	2.85165
26.25203	2.85165
26.29803	2.85165
26.25203	2.85165
26.29803	2.85165
26.25203	2.85165
26.34405	2.85165
26.25203	2.85653
26.34405	2.85653
26.25203	2.86142
26.39010	2.86142
26.25203	2.87118
26.39010	2.86142
26.25203	2.87118
26.39010	2.86630
26.29803	2.87118
26.39010	2.86630
26.29803	2.87118
26.34405	2.87118
26.34405	2.87118
26.39010	2.87606
26.25203	2.87118
26.20606	2.87118
26.25203	2.87606
26.39010	2.88095
26.25203	2.87606
26.39010	2.88095
26.29803	2.88095
26.34405	2.88583
26.34405	2.89071
26.39010	2.88095
26.34405	2.89071
26.39010	2.89071
26.29803	2.89071
26.39010	2.89071
26.34405	2.89071
26.39010	2.89560
26.34405	2.89560
26.39010	2.90048
26.34405	2.90048
26.39010	2.89560
26.34405	2.90048
26.39010	2.90048
26.34405	2.91025
26.39010	2.90536
26.29803	2.91025
26.39010	2.90536
26.34405	2.91025
26.39010	2.91025
26.34405	2.91025
26.39010	2.91025
26.34405	2.91025
26.39010	2.92001
26.34405	2.92001
26.39010	2.92001
26.34405	2.92001
26.43618	2.92001
26.34405	2.92001
26.43618	2.92978
26.34405	2.92489
26.43618	2.92978
26.34405	2.92978
26.48229	2.92978
26.39010	2.92978
26.39010	2.92978
26.34405	2.93466
26.43618	2.93466
26.39010	2.93466
26.43618	2.93466
26.34405	2.93466
26.39010	2.93954
26.34405	2.93954
26.48229	2.93954
26.39010	2.94931
26.48229	2.94443
26.39010	2.94931
26.43618	2.94443
26.39010	2.94931
26.43618	2.94931
26.39010	2.94931
26.48229	2.94931
26.39010	2.95419
26.48229	2.95419
26.39010	2.95419
26.48229	2.95907
26.43618	2.95419
26.48229	2.95907
26.43618	2.96396
26.48229	2.96884
26.43618	2.96884
26.48229	2.96884
26.39010	2.96884
26.48229	2.96884
26.39010	2.96884
26.48229	2.96884
26.43618	2.97372
26.48229	2.96884
26.43618	2.97372
26.48229	2.97861
26.43618	2.97372
26.48229	2.97372
26.43618	2.97372
26.52842	2.97861
26.48229	2.98837
26.48229	2.98349
26.43618	2.98837
26.52842	2.98837
26.43618	2.98837
26.48229	2.98837
26.43618	2.99326
26.48229	2.98837
26.48229	2.99326
26.48229	2.99326
26.48229	2.99326
26.57458	2.99814
26.48229	2.99326
26.52842	2.99814
26.43618	2.99814
26.57458	3.00790
26.48229	3.00790
26.57458	3.00790
26.43618	3.00790
26.52842	3.00790
26.43618	3.00790
26.57458	3.00790
26.52842	3.01279
26.57458	3.01279
26.52842	3.01279
26.57458	3.01279
26.43618	3.01279
26.57458	3.01767
26.52842	3.02744
26.57458	3.02255
26.52842	3.02744
26.57458	3.02255
26.48229	3.02744
26.57458	3.02255
26.52842	3.02744
26.57458	3.02255
26.52842	3.02744
26.57458	3.03232
26.52842	3.03232
26.57458	3.03232
26.52842	3.03720
26.57458	3.03720
26.52842	3.03720
26.57458	3.03720
26.52842	3.04209
26.57458	3.04209
26.52842	3.04697
26.57458	3.04697
26.52842	3.04697
26.57458	3.04697
26.52842	3.04697
26.57458	3.05185
26.52842	3.05185
26.57458	3.05673
26.52842	3.05185
26.57458	3.05673
26.52842	3.05673
26.57458	3.05673
26.57458	3.06650
26.57458	3.05673
26.52842	3.06650
26.57458	3.06650
26.57458	3.06650
26.57458	3.06650
26.52842	3.07138
26.57458	3.06650
26.52842	3.06650
26.57458	3.07138
26.57458	3.07138
26.57458	3.07627
26.57458	3.07627
26.57458	3.07627
26.57458	3.07627
26.66698	3.08603
26.57458	3.08115
26.66698	3.08603
26.57458	3.08603
26.66698	3.08603
26.57458	3.08603
26.57458	3.08603
26.57458	3.08603
26.66698	3.08603
26.57458	3.09091
26.66698	3.09091
26.57458	3.09091
26.66698	3.09091
26.62077	3.09091
26.66698	3.09580
26.57458	3.10556
26.57458	3.10068
26.57458	3.10556
26.71323	3.10068
26.62077	3.10556
26.71323	3.11045
26.57458	3.10556
26.71323	3.10556
26.62077	3.11045
26.71323	3.11045
26.57458	3.12510
26.66698	3.11533
26.62077	3.12510
26.71323	3.12510
26.66698	3.12510
26.71323	3.12510
26.57458	3.12510
26.75950	3.12510
26.66698	3.12510
26.71323	3.12510
26.57458	3.12998
26.71323	3.12510
26.62077	3.12998
26.71323	3.12998
26.57458	3.12998
26.71323	3.13486
26.62077	3.13486
26.75950	3.13486
26.66698	3.14463
26.75950	3.13974
26.66698	3.14463
26.75950	3.13974
26.62077	3.14463
26.75950	3.14463
26.71323	3.14463
26.75950	3.14951
26.71323	3.14951
26.75950	3.14951
26.71323	3.14951
26.75950	3.14951
26.71323	3.15439
26.75950	3.15439
26.71323	3.15928
26.75950	3.16416
26.71323	3.16416
26.75950	3.16416
26.71323	3.16416
26.75950	3.16416
26.71323	3.16416
26.75950	3.16416
26.71323	3.16416
26.75950	3.16904
26.71323	3.16904
26.75950	3.16904
26.71323	3.16904
26.75950	3.17392
26.71323	3.18369
26.75950	3.17392
26.71323	3.18369
26.75950	3.17881
26.71323	3.18369
26.75950	3.17881
26.75950	3.18369
26.80580	3.18369
26.71323	3.18369
26.80580	3.18857
26.71323	3.18369
26.75950	3.18857
26.71323	3.18857
26.80580	3.19346
26.75950	3.18857
26.85213	3.19346
26.71323	3.19346
26.85213	3.19346
26.75950	3.20322
26.85213	3.20322
26.75950	3.20322
26.85213	3.20322
26.75950	3.20811
26.85213	3.20322
26.75950	3.20811
26.85213	3.20811
26.75950	3.20811
26.85213	3.20811
26.75950	3.20811
26.85213	3.21299
26.75950	3.22275
26.85213	3.21299
26.80580	3.22275
26.85213	3.21787
26.75950	3.22275
26.85213	3.22275
26.75950	3.22275
26.85213	3.21787
26.80580	3.22275
26.85213	3.22275
26.75950	3.22275
26.85213	3.22764
26.80580	3.22764
26.85213	3.22764
26.75950	3.23252
26.85213	3.24229
26.80580	3.23252
26.85213	3.24229
26.80580	3.23740
26.85213	3.24229
26.80580	3.24229
26.85213	3.24229
26.80580	3.24229
26.89848	3.24229
26.80580	3.24229
26.89848	3.24229
26.80580	3.24717
26.89848	3.25205
26.85213	3.25205
26.89848	3.25205
26.85213	3.25205
26.89848	3.25205
26.80580	3.26182
26.89848	3.26182
26.85213	3.26182
26.89848	3.25694
26.85213	3.26182
26.94487	3.26182
26.89848	3.26182
26.89848	3.26182
26.89848	3.26670
26.94487	3.27158
26.89848	3.27158
26.94487	3.27158
26.85213	3.27158
26.94487	3.27158
26.89848	3.27647
26.89848	3.28135
26.89848	3.28135
26.94487	3.28135
26.89848	3.28135
26.94487	3.28135
26.89848	3.28135
26.94487	3.28135
26.85213	3.28623
26.94487	3.28623
26.89848	3.28623
26.94487	3.28623
26.89848	3.30088
26.94487	3.29112
26.89848	3.29600
26.94487	3.29112
26.89848	3.30088
26.94487	3.29600
26.89848	3.30088
26.94487	3.30088
26.89848	3.30088
26.94487	3.30088
26.89848	3.30088
26.94487	3.30576
26.89848	3.30576
26.94487	3.30576
26.89848	3.30576
26.94487	3.31065
26.89848	3.31065
26.94487	3.32041
26.89848	3.31553
26.94487	3.32041
26.89848	3.32041
26.94487	3.32041
26.94487	3.32041
26.94487	3.32041
26.89848	3.32041
26.94487	3.32041
26.94487	3.32530
26.94487	3.33018
26.99128	3.32530
26.94487	3.33018
26.94487	3.33018
26.94487	3.33018
26.99128	3.33995
26.94487	3.33506
26.94487	3.33995
26.94487	3.33995
26.99128	3.33995
26.94487	3.33995
26.94487	3.33995
26.94487	3.33995
26.99128	3.34483
26.94487	3.34483
26.99128	3.34971
26.94487	3.34971
26.99128	3.34483
27.08420	3.34971
26.94487	3.34971
26.94487	3.35459
26.99128	3.35948
27.03773	3.35948
26.99128	3.35948
27.03773	3.35948
26.99128	3.35948
27.03773	3.35948
26.99128	3.36436
27.03773	3.36924
27.03773	3.36436
27.08420	3.36924
26.99128	3.36924
27.08420	3.36924
26.99128	3.37901
27.08420	3.37413
26.99128	3.37901
27.13070	3.37413
27.03773	3.37901
27.08420	3.37413
27.03773	3.37901
27.13070	3.37901
26.99128	3.37901
27.08420	3.38389
26.99128	3.38389
27.08420	3.38878
27.03773	3.38878
27.08420	3.38878
27.03773	3.38878
27.13070	3.39854
27.08420	3.39854
27.13070	3.39854
27.08420	3.39854
27.13070	3.39854
27.08420	3.39854
27.13070	3.39854
27.08420	3.40342
27.13070	3.40342
27.08420	3.40342
27.13070	3.40831
27.08420	3.40831
27.13070	3.40342
27.03773	3.41807
27.13070	3.40831
27.08420	3.41807
27.13070	3.41319
27.03773	3.41807
27.13070	3.41319
27.08420	3.41807
27.13070	3.41807
27.08420	3.41807
27.13070	3.41807
27.08420	3.42296
27.13070	3.43760
27.08420	3.42296
27.17723	3.42784
27.08420	3.42784
27.22379	3.43760
27.08420	3.42784
27.13070	3.43760
27.08420	3.43272
27.17723	3.43760
27.08420	3.43760
27.13070	3.43760
27.08420	3.43760
27.13070	3.43760
27.08420	3.44249
27.17723	3.44249
27.08420	3.44249
27.22379	3.44737
27.13070	3.44737
27.17723	3.44737
27.13070	3.45714
27.22379	3.44737
27.08420	3.45714
27.22379	3.45714
27.13070	3.45714
27.22379	3.45714
27.13070	3.45714
27.22379	3.45714
27.13070	3.46202
27.22379	3.46202
27.17723	3.46202
27.22379	3.46690
27.13070	3.46690
27.22379	3.46690
27.13070	3.46690
27.22379	3.47667
27.17723	3.46690
27.22379	3.47667
27.17723	3.47667
27.22379	3.47667
27.17723	3.47667
27.22379	3.47667
27.17723	3.47667
27.22379	3.47667
27.17723	3.48155
27.22379	3.48155
27.08420	3.48155
27.22379	3.48643
27.17723	3.48155
27.22379	3.48643
27.17723	3.49620
27.22379	3.49132
27.17723	3.49620
27.27038	3.49132
27.17723	3.49620
27.22379	3.49620
27.17723	3.49620
27.27038	3.49620
27.17723	3.49620
27.22379	3.50597
27.17723	3.50108
27.22379	3.50108
27.27038	3.50597
27.31699	3.50597
27.22379	3.51573
27.31699	3.51573
27.22379	3.51573
27.31699	3.51573
27.27038	3.51573
27.27038	3.51573
27.27038	3.52062
27.27038	3.51573
27.22379	3.52062
27.31699	3.52550
27.27038	3.52062
27.31699	3.52550
27.22379	3.53526
27.31699	3.52550
27.27038	3.53038
27.31699	3.52550
27.27038	3.53526
27.31699	3.53038
27.27038	3.53526
27.31699	3.53526
27.27038	3.54015
27.31699	3.53526
27.27038	3.54015
27.31699	3.54015
27.22379	3.54015
27.31699	3.54015
27.27038	3.54503
27.31699	3.55480
27.27038	3.54991
27.31699	3.55480
27.27038	3.54991
27.31699	3.55480
27.27038	3.55480
27.31699	3.55480
27.27038	3.55968
27.31699	3.55480
27.31699	3.55968
27.31699	3.55968
27.27038	3.55968
27.31699	3.55968
27.27038	3.56456
27.31699	3.56456
27.27038	3.57433
27.31699	3.56944
27.27038	3.57433
27.31699	3.56944
27.27038	3.57433
27.31699	3.56944
27.31699	3.57921
27.31699	3.57433
27.31699	3.57921
27.31699	3.57921
27.31699	3.57921
27.31699	3.58409
27.31699	3.58409
27.41032	3.57921
27.31699	3.58409
27.31699	3.58898
27.31699	3.58898
27.31699	3.59386
27.31699	3.59386
27.41032	3.59386
27.31699	3.59386
27.31699	3.59386
27.36364	3.59386
27.31699	3.59874
27.36364	3.59386
27.45703	3.60363
27.31699	3.59874
27.41032	3.60363
27.31699	3.60363
27.41032	3.60363
27.36364	3.61339
27.41032	3.60851
27.31699	3.61339
27.45703	3.60851
27.36364	3.61339
27.41032	3.61339
27.36364	3.61339
27.31699	3.61827
27.36364	3.61827
27.50376	3.61827
27.36364	3.61827
27.45703	3.62316
27.36364	3.62316
27.45703	3.63292
27.36364	3.62804
27.50376	3.63292
27.31699	3.62804
27.45703	3.63292
27.31699	3.63292
27.50376	3.63292
27.36364	3.63292
27.50376	3.63292
27.45703	3.63781
27.50376	3.63292
27.36364	3.63781
27.45703	3.63781
27.45703	3.64269
27.45703	3.64269
27.45703	3.65246
27.50376	3.64757
27.41032	3.65246
27.50376	3.64757
27.45703	3.65246
27.50376	3.64757
27.41032	3.65246
27.50376	3.65246
27.41032	3.65734
27.50376	3.65734
27.45703	3.65734
27.50376	3.66222
27.45703	3.65734
27.50376	3.66222
27.45703	3.66222
27.50376	3.66222
27.45703	3.66710
27.50376	3.66222
27.45703	3.67199
27.50376	3.67199
27.45703	3.67199
27.50376	3.67199
27.45703	3.67687
27.55053	3.67687
27.45703	3.67687
27.50376	3.68175
27.45703	3.67687
27.50376	3.68175
27.50376	3.68175
27.50376	3.68175
27.45703	3.69152
27.55053	3.68664
27.50376	3.69152
27.55053	3.69152
27.50376	3.69152
27.59733	3.69152
27.45703	3.69152
27.55053	3.69152
27.50376	3.69640
27.59733	3.69640
27.50376	3.69640
27.55053	3.69640
27.45703	3.70128
27.59733	3.71105
27.50376	3.71105
27.59733	3.71105
27.55053	3.70617
27.50376	3.71105
27.50376	3.71105
27.59733	3.71105
27.50376	3.71105
27.59733	3.71105
27.50376	3.71105
27.59733	3.71593
27.45703	3.71593
27.64416	3.72082
27.55053	3.72082
27.59733	3.72082
27.55053	3.73058
27.59733	3.72570
27.55053	3.73058
27.59733	3.73058
27.50376	3.73058
27.59733	3.73058
27.55053	3.73058
27.64416	3.73058
27.55053	3.73547
27.59733	3.73058
27.55053	3.73547
27.64416	3.74035
27.50376	3.73547
27.64416	3.75011
27.55053	3.75011
27.59733	3.75011
27.55053	3.75011
27.64416	3.75011
27.55053	3.75011
27.64416	3.75011
27.55053	3.75011
27.69102	3.75500
27.59733	3.75500
27.64416	3.75500
27.55053	3.75500
27.64416	3.75988
27.55053	3.76965
27.69102	3.75988
27.55053	3.76965
27.69102	3.76476
27.59733	3.76965
27.69102	3.76965
27.59733	3.76965
27.69102	3.76965
27.59733	3.77453
27.64416	3.76965
27.59733	3.77453
27.69102	3.77453
27.59733	3.77453
27.69102	3.77453
27.64416	3.77941
27.69102	3.78918
27.64416	3.78430
27.69102	3.78918
27.64416	3.78918
27.69102	3.78918
27.64416	3.78918
27.69102	3.78918
27.64416	3.79406
27.69102	3.79406
27.64416	3.78918
27.69102	3.79406
27.64416	3.79894
27.69102	3.79894
27.64416	3.79894
27.69102	3.79894
27.64416	3.80871
27.69102	3.80383
27.64416	3.80871
27.69102	3.80383
27.64416	3.80871
27.69102	3.80871
27.64416	3.80871
27.69102	3.80871
27.64416	3.81359
27.69102	3.81848
27.64416	3.81848
27.69102	3.81848
27.69102	3.81848
27.69102	3.82336
27.64416	3.82824
27.69102	3.82824
27.69102	3.82824
27.69102	3.82824
27.69102	3.82824
27.69102	3.82824
27.69102	3.83312
27.69102	3.83312
27.69102	3.83312
27.69102	3.83312
27.69102	3.83312
27.69102	3.83801
27.69102	3.83312
27.69102	3.83801
27.69102	3.84777
27.78483	3.84289
27.69102	3.84777
27.78483	3.84777
27.69102	3.84777
27.78483	3.84777
27.69102	3.85266
27.69102	3.85266
27.64416	3.85266
27.78483	3.85266
27.73791	3.85754
27.78483	3.86731
27.69102	3.85754
27.78483	3.85754
27.73791	3.86731
27.78483	3.86731
27.73791	3.86731
27.78483	3.86731
27.73791	3.86731
27.78483	3.86731
27.69102	3.86731
27.83178	3.86731
27.78483	3.87219
27.78483	3.87219
27.69102	3.87219
27.83178	3.87707
27.73791	3.88684
27.83178	3.87707
27.73791	3.88684
27.87876	3.88195
27.69102	3.88684
27.87876	3.87707
27.73791	3.88684
27.87876	3.88684
27.73791	3.88684
27.87876	3.88684
27.78483	3.89172
27.87876	3.89172
27.78483	3.89172
27.83178	3.89660
27.78483	3.89172
27.87876	3.89660
27.78483	3.90637
27.87876	3.90637
27.78483	3.90637
27.87876	3.90637
27.83178	3.90637
27.87876	3.90637
27.83178	3.91125
27.83178	3.91125
27.78483	3.91125
27.87876	3.91125
27.83178	3.91125
27.87876	3.91614
27.83178	3.92590
27.87876	3.91614
27.83178	3.92590
27.87876	3.92102
27.83178	3.92590
27.87876	3.92102
27.83178	3.92590
27.87876	3.92590
27.83178	3.92590
27.92577	3.92590
27.83178	3.93078
27.87876	3.92590
27.83178	3.93078
27.87876	3.93567
27.83178	3.93078
27.87876	3.93567
27.83178	3.93567
27.92577	3.94543
27.83178	3.94055
27.92577	3.94543
27.83178	3.94543
27.87876	3.94543
27.87876	3.94543
27.92577	3.94543
27.83178	3.94543
27.97282	3.94543
27.83178	3.95032
27.97282	3.95032
27.87876	3.95032
27.92577	3.95032
27.92577	3.96496
27.97282	3.95520
27.87876	3.96496
27.97282	3.96008
27.92577	3.96496
27.97282	3.96496
27.87876	3.96496
27.97282	3.96496
27.92577	3.96496
27.97282	3.96985
27.87876	3.96985
27.97282	3.96985
27.87876	3.96985
27.97282	3.97473
27.92577	3.97473
27.97282	3.97473
27.92577	3.98450
27.97282	3.97961
27.87876	3.98450
27.97282	3.98450
27.92577	3.98450
27.97282	3.98450
27.92577	3.98450
27.97282	3.98938
27.92577	3.98938
27.97282	3.99426
27.92577	3.98938
27.97282	3.99426
27.97282	3.99426
28.01989	3.99426
27.92577	4.00403
27.97282	4.00403
27.92577	4.00403
28.06700	4.00403
28.01989	4.00403
28.01989	4.00403
27.92577	4.00891
28.06700	4.00891
27.92577	4.00891
28.06700	4.00891
27.92577	4.01379
28.01989	4.01379
27.97282	4.01379
28.06700	4.02356
27.97282	4.01868
28.06700	4.02356
27.97282	4.02356
28.06700	4.02356
28.01989	4.02356
28.06700	4.02356
27.97282	4.02844
28.06700	4.02356
28.01989	4.02844
28.06700	4.02844
28.01989	4.04309
28.06700	4.03333
28.01989	4.04309
28.06700	4.03821
28.01989	4.04309
28.06700	4.03821
28.01989	4.04309
28.06700	4.04309
28.01989	4.04798
28.06700	4.04309
28.01989	4.04798
28.06700	4.06262
28.01989	4.04798
28.06700	4.06262
28.06700	4.05286
28.06700	4.06262
28.01989	4.06262
28.06700	4.06262
28.01989	4.06262
28.06700	4.06262
28.06700	4.06262
28.06700	4.06262
28.01989	4.06262
28.06700	4.06262
28.06700	4.06751
28.06700	4.06751
28.01989	4.06751
28.06700	4.07239
28.06700	4.06751
28.06700	4.07239
28.06700	4.08216
28.06700	4.07727
28.01989	4.08216
28.06700	4.07727
28.06700	4.08216
28.06700	4.08704
28.06700	4.08216
28.06700	4.08216
28.06700	4.08704
28.06700	4.09192
28.06700	4.08704
28.06700	4.09192
28.06700	4.09192
28.06700	4.10169
28.06700	4.09192
28.16131	4.10169
28.06700	4.09680
28.06700	4.10169
28.06700	4.10169
28.16131	4.10169
28.06700	4.10657
28.16131	4.10657
28.06700	4.10657
28.16131	4.11145
28.06700	4.10657
28.16131	4.11145
28.06700	4.10657
28.16131	4.11634
28.11414	4.12122
28.16131	4.11634
28.11414	4.12122
28.16131	4.11634
28.06700	4.12122
28.20851	4.12122
28.11414	4.12610
28.20851	4.12122
28.06700	4.13099
28.20851	4.13099
28.16131	4.12610
28.20851	4.13099
28.06700	4.13099
28.20851	4.13587
28.16131	4.14075
28.25575	4.13587
28.11414	4.14075
28.20851	4.14075
28.16131	4.14075
28.25575	4.14075
28.20851	4.14075
28.20851	4.14563
28.16131	4.14563
28.25575	4.15052
28.20851	4.15052
28.25575	4.15052
28.11414	4.15540
28.25575	4.15540
28.20851	4.16028
28.25575	4.15540
28.16131	4.16028
28.25575	4.16028
28.20851	4.16028
28.25575	4.16517
28.20851	4.16517
28.25575	4.16517
28.20851	4.16517
28.25575	4.17005
28.20851	4.17005
28.25575	4.17982
28.20851	4.17005
28.25575	4.17982
28.20851	4.17982
28.30301	4.17982
28.20851	4.17982
28.25575	4.17982
28.20851	4.17982
28.30301	4.18470
28.20851	4.18470
28.25575	4.18958
28.20851	4.18470
28.30301	4.18958
28.25575	4.19935
28.35031	4.18958
28.20851	4.19935
28.25575	4.19935
28.20851	4.19935
28.30301	4.19935
28.25575	4.19935
28.30301	4.19935
28.20851	4.19935
28.30301	4.20423
28.25575	4.20423
28.35031	4.20911
28.20851	4.20911
28.35031	4.20911
28.25575	4.20911
28.35031	4.21888
28.25575	4.21888
28.35031	4.21888
28.25575	4.21888
28.35031	4.21888
28.30301	4.21888
28.35031	4.21888
28.30301	4.21888
28.35031	4.22376
28.25575	4.22376
28.35031	4.22376
28.30301	4.22376
28.35031	4.22864
28.30301	4.23841
28.35031	4.22864
28.25575	4.23841
28.35031	4.22864
28.30301	4.23841
28.35031	4.23353
28.25575	4.23841
28.39765	4.23841
28.30301	4.23841
28.35031	4.23841
28.30301	4.24329
28.39765	4.24329
28.25575	4.24329
28.39765	4.24818
28.30301	4.24818
28.39765	4.25794
28.30301	4.25306
28.39765	4.25794
28.30301	4.25794
28.44501	4.25794
28.30301	4.25794
28.39765	4.25794
28.35031	4.25794
28.44501	4.26283
28.30301	4.26283
28.44501	4.26283
28.35031	4.26283
28.39765	4.26771
28.35031	4.26283
28.39765	4.26771
28.30301	4.27747
28.44501	4.27259
28.35031	4.27747
28.39765	4.27747
28.35031	4.27747
28.44501	4.27747
28.39765	4.27747
28.44501	4.28236
28.39765	4.28236
28.44501	4.28236
28.39765	4.28724
28.44501	4.28724
28.39765	4.29212
28.44501	4.28724
28.39765	4.29701
28.44501	4.28724
28.39765	4.29701
28.44501	4.29701
28.39765	4.29701
28.44501	4.29701
28.39765	4.30189
28.44501	4.30189
28.39765	4.30189
28.44501	4.30189
28.39765	4.30189
28.44501	4.30677
28.39765	4.30677
28.44501	4.30677
28.39765	4.31654
28.44501	4.31166
28.39765	4.31654
28.44501	4.31654
28.39765	4.31654
28.44501	4.31654
28.39765	4.32142
28.44501	4.31654
28.44501	4.31654
28.44501	4.32142
28.49241	4.32142
28.44501	4.32630
28.39765	4.32630
28.44501	4.33607
28.44501	4.32630
28.44501	4.33607
28.44501	4.33607
28.44501	4.33607
28.44501	4.33119
28.44501	4.33607
28.39765	4.33607
28.53984	4.33607
28.44501	4.34095
28.44501	4.34095
28.49241	4.34095
28.44501	4.34584
28.49241	4.34095
28.44501	4.34584
28.49241	4.35560
28.44501	4.35072
28.44501	4.35560
28.44501	4.35560
28.49241	4.35560
28.44501	4.35560
28.49241	4.35560
28.53984	4.36048
28.49241	4.36048
28.58730	4.36048
28.44501	4.37513
28.53984	4.37513
28.49241	4.36048
28.58730	4.36537
28.49241	4.37513
28.58730	4.37513
28.49241	4.37513
28.63480	4.37513
28.53984	4.37513
28.58730	4.37513
28.49241	4.38002
28.63480	4.37513
28.49241	4.38002
28.53984	4.38002
28.49241	4.38002
28.58730	4.38490
28.53984	4.38490
28.58730	4.38490
28.53984	4.39467
28.58730	4.38978
28.58730	4.39467
28.63480	4.38978
28.53984	4.39467
28.58730	4.39467
28.58730	4.39467
28.63480	4.39467
28.53984	4.39955
28.63480	4.39955
28.58730	4.40443
28.63480	4.39955
28.58730	4.40443
28.63480	4.41420
28.58730	4.40443
28.63480	4.41420
28.58730	4.40931
28.63480	4.41420
28.58730	4.41420
28.68233	4.41420
28.58730	4.41420
28.63480	4.41420
28.58730	4.41908
28.63480	4.41908
28.58730	4.42396
28.63480	4.42396
28.58730	4.42396
28.68233	4.42396
28.58730	4.43373
28.68233	4.42885
28.58730	4.43373
28.68233	4.42885
28.58730	4.43861
28.68233	4.43373
28.58730	4.43861
28.63480	4.43373
28.58730	4.43861
28.68233	4.43861
28.58730	4.43861
28.68233	4.44349
28.58730	4.44349
28.72989	4.44349
28.63480	4.44838
28.68233	4.45326
28.63480	4.45326
28.72989	4.45326
28.63480	4.45326
28.63480	4.45326
28.63480	4.45814
28.72989	4.45814
28.63480	4.45814
28.72989	4.46303
28.63480	4.46303
28.72989	4.46303
28.63480	4.47279
28.72989	4.46303
28.63480	4.47279
28.72989	4.46791
28.68233	4.47279
28.72989	4.47279
28.63480	4.47768
28.72989	4.47279
28.63480	4.47279
28.72989	4.47768
28.63480	4.47768
28.72989	4.48256
28.68233	4.48256
28.77748	4.49232
28.68233	4.48256
28.72989	4.49232
28.68233	4.48744
28.77748	4.49232
28.68233	4.49232
28.77748	4.49232
28.68233	4.49721
28.72989	4.49232
28.68233	4.49721
28.77748	4.49721
28.68233	4.50209
28.72989	4.50209
28.68233	4.50209
28.77748	4.50209
28.68233	4.51186
28.82511	4.50697
28.72989	4.51186
28.77748	4.50697
28.72989	4.51186
28.77748	4.50697
28.72989	4.51186
28.82511	4.51186
28.68233	4.51674
28.82511	4.52162
28.68233	4.52162
28.77748	4.52162
28.77748	4.52162
28.82511	4.52162
28.72989	4.53139
28.82511	4.53139
28.72989	4.53139
28.82511	4.53139
28.77748	4.53139
28.82511	4.53139
28.77748	4.53627
28.82511	4.53139
28.77748	4.53627
28.82511	4.54115
28.77748	4.54115
28.82511	4.54115
28.77748	4.55092
28.82511	4.54115
28.77748	4.55092
28.82511	4.54604
28.77748	4.55092
28.82511	4.55092
28.77748	4.55580
28.82511	4.55092
28.77748	4.55580
28.82511	4.55580
28.77748	4.55580
28.82511	4.57045
28.77748	4.56069
28.82511	4.57045
28.82511	4.56557
28.82511	4.57045
28.82511	4.56557
28.82511	4.57045
28.77748	4.57045
28.82511	4.57045
28.77748	4.57045
28.82511	4.57533
28.77748	4.57045
28.82511	4.58022
28.82511	4.58022
28.82511	4.57533
28.82511	4.58998
28.92048	4.58022
28.82511	4.58998
28.82511	4.58510
28.77748	4.58998
28.82511	4.58998
28.82511	4.58998
28.82511	4.58998
28.82511	4.59487
28.82511	4.59487
28.82511	4.59487
28.92048	4.59487
28.82511	4.59487
28.92048	4.59975
28.82511	4.59975
28.92048	4.59975
28.82511	4.60952
28.92048	4.60952
28.82511	4.60952
28.92048	4.60952
28.82511	4.61440
28.96821	4.60952
28.87278	4.61440
28.92048	4.61440
28.87278	4.61440
28.96821	4.61928
28.82511	4.62905
28.96821	4.61928
28.87278	4.62905
28.92048	4.61928
28.87278	4.62905
28.92048	4.62416
28.82511	4.62905
28.96821	4.62905
28.87278	4.63393
28.92048	4.63393
28.87278	4.63393
28.96821	4.63393
28.87278	4.63881
29.01597	4.63393
28.92048	4.63881
28.96821	4.63881
28.92048	4.63881
28.96821	4.64858
28.96821	4.64858
29.01597	4.64858
28.87278	4.64370
29.01597	4.64858
28.92048	4.64858
29.01597	4.64858
28.92048	4.65346
29.01597	4.65346
28.96821	4.65346
29.01597	4.65835
28.92048	4.65835
29.01597	4.65835
28.96821	4.66811
29.01597	4.66323
28.96821	4.66811
29.01597	4.66323
28.96821	4.66811
29.06377	4.66811
28.96821	4.67299
29.01597	4.66811
28.96821	4.67299
29.01597	4.67299
28.96821	4.67299
29.01597	4.68764
28.96821	4.68764
29.06377	4.68764
28.96821	4.67299
29.06377	4.68764
29.01597	4.68764
29.01597	4.68764
28.96821	4.68764
29.01597	4.68764
28.96821	4.68764
29.01597	4.68764
28.96821	4.69253
29.01597	4.69253
28.96821	4.69253
29.01597	4.69741
29.01597	4.69741
29.06377	4.69741
29.01597	4.70717
29.11161	4.70229
29.01597	4.70717
29.11161	4.70229
29.01597	4.70717
29.11161	4.70229
29.01597	4.70717
29.11161	4.70717
29.01597	4.71206
29.11161	4.71694
29.01597	4.71206
29.11161	4.71694
29.01597	4.71694
29.11161	4.72671
29.01597	4.72182
29.11161	4.72671
29.01597	4.72182
29.11161	4.72671
29.06377	4.72671
29.11161	4.72671
29.06377	4.72671
29.15948	4.73159
29.06377	4.73159
29.11161	4.73647
29.06377	4.74624
29.11161	4.73647
29.06377	4.74624
29.15948	4.74136
29.06377	4.74624
29.15948	4.74624
29.06377	4.74624
29.11161	4.74624
29.06377	4.75112
29.15948	4.74624
29.06377	4.75112
29.15948	4.75112
29.06377	4.75112
29.15948	4.75600
29.11161	4.75112
29.20738	4.75600
29.06377	4.76577
29.15948	4.76577
