Temperatura. Can B ( C )	Posizione. Can 1 e 2 ( m )
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.83178	5.00000E-4
27.87876	5.00000E-4
27.87876	5.00000E-4
27.92577	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.87876	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.87876	5.62500E-4
27.92577	5.62500E-4
27.83178	5.62500E-4
27.97282	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.87876	5.62500E-4
27.92577	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.92577	5.62500E-4
27.83178	5.62500E-4
27.97282	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.83178	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.92577	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.87876	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.92577	5.62500E-4
27.97282	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.97282	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.97282	5.62500E-4
27.87876	5.62500E-4
27.97282	5.62500E-4
27.83178	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.97282	5.62500E-4
27.92577	5.62500E-4
27.97282	5.62500E-4
27.87876	5.62500E-4
27.97282	5.62500E-4
27.83178	5.62500E-4
27.97282	5.62500E-4
27.87876	5.62500E-4
27.92577	5.62500E-4
27.87876	5.62500E-4
27.97282	5.62500E-4
27.92577	5.62500E-4
27.97282	5.62500E-4
27.87876	5.62500E-4
27.97282	5.62500E-4
27.83178	5.62500E-4
27.97282	5.62500E-4
27.92577	5.62500E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
28.01989	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.87876	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.87876	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
27.97282	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
28.01989	6.25000E-4
27.97282	6.25000E-4
28.01989	6.25000E-4
27.92577	6.25000E-4
28.06700	6.87500E-4
27.92577	6.87500E-4
28.06700	6.87500E-4
27.92577	6.87500E-4
28.01989	6.87500E-4
27.92577	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.01989	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
27.92577	6.87500E-4
28.01989	6.87500E-4
27.97282	6.87500E-4
28.01989	6.87500E-4
27.97282	6.87500E-4
28.01989	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
27.92577	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.01989	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.01989	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
27.92577	6.87500E-4
28.01989	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
27.97282	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	6.87500E-4
28.06700	6.87500E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.16131	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.16131	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.01989	7.50000E-4
28.16131	7.50000E-4
28.06700	7.50000E-4
28.16131	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.06700	7.50000E-4
28.16131	7.50000E-4
28.06700	8.12500E-4
28.16131	7.50000E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.11414	8.12500E-4
28.16131	8.12500E-4
28.11414	8.12500E-4
28.16131	8.12500E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.06700	8.12500E-4
28.16131	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.16131	8.12500E-4
28.11414	8.12500E-4
28.16131	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.20851	8.12500E-4
28.20851	8.12500E-4
28.06700	8.12500E-4
28.25575	8.12500E-4
28.16131	8.12500E-4
28.20851	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.16131	8.12500E-4
28.20851	8.12500E-4
28.16131	8.12500E-4
28.16131	8.12500E-4
28.20851	8.12500E-4
28.25575	8.12500E-4
28.11414	8.12500E-4
28.20851	8.12500E-4
28.20851	8.12500E-4
28.20851	8.12500E-4
28.20851	8.12500E-4
28.16131	8.12500E-4
28.16131	8.12500E-4
28.25575	8.12500E-4
28.20851	8.12500E-4
28.25575	8.12500E-4
28.16131	8.12500E-4
28.25575	8.12500E-4
28.16131	8.12500E-4
28.25575	8.12500E-4
28.06700	8.12500E-4
28.25575	8.12500E-4
28.16131	8.12500E-4
28.25575	8.12500E-4
28.16131	8.12500E-4
28.25575	8.12500E-4
28.20851	8.12500E-4
28.25575	8.12500E-4
28.11414	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.16131	8.75000E-4
28.25575	8.75000E-4
28.16131	8.75000E-4
28.25575	8.75000E-4
28.16131	8.75000E-4
28.25575	8.75000E-4
28.11414	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.30301	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.30301	8.75000E-4
28.25575	8.75000E-4
28.25575	8.75000E-4
28.25575	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.30301	8.75000E-4
28.25575	8.75000E-4
28.30301	8.75000E-4
28.20851	8.75000E-4
28.30301	8.75000E-4
28.25575	8.75000E-4
28.30301	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.20851	8.75000E-4
28.25575	8.75000E-4
28.25575	8.75000E-4
28.30301	8.75000E-4
28.25575	8.75000E-4
28.30301	8.75000E-4
28.25575	8.75000E-4
28.30301	8.75000E-4
28.25575	8.75000E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.30301	9.37500E-4
28.20851	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.25575	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.30301	9.37500E-4
28.20851	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.30301	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.30301	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.39765	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.30301	9.37500E-4
28.39765	9.37500E-4
28.30301	9.37500E-4
28.35031	9.37500E-4
28.25575	9.37500E-4
28.39765	9.37500E-4
28.35031	9.37500E-4
28.39765	9.37500E-4
28.30301	9.37500E-4
28.39765	9.37500E-4
28.30301	9.37500E-4
28.39765	9.37500E-4
28.30301	9.37500E-4
28.39765	9.37500E-4
28.30301	9.37500E-4
28.35031	0.00100
28.30301	0.00100
28.39765	0.00100
28.30301	0.00100
28.44501	0.00100
28.30301	0.00100
28.39765	0.00100
28.30301	0.00100
28.39765	0.00100
28.30301	0.00100
28.44501	0.00100
28.35031	0.00100
28.39765	0.00100
28.30301	0.00100
28.39765	0.00100
28.30301	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.30301	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.35031	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.39765	0.00100
28.44501	0.00100
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.39765	0.00106
28.44501	0.00106
28.39765	0.00106
28.44501	0.00106
28.39765	0.00106
28.44501	0.00106
28.39765	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.39765	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.49241	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.49241	0.00106
28.44501	0.00106
28.39765	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.49241	0.00106
28.44501	0.00106
28.49241	0.00106
28.44501	0.00106
28.44501	0.00106
28.44501	0.00106
28.49241	0.00106
28.53984	0.00106
28.49241	0.00106
28.44501	0.00106
28.49241	0.00106
28.44501	0.00106
28.49241	0.00106
28.58730	0.00106
28.44501	0.00106
28.44501	0.00106
28.49241	0.00106
28.53984	0.00106
28.49241	0.00106
28.44501	0.00106
28.49241	0.00106
28.53984	0.00106
28.49241	0.00106
28.58730	0.00106
28.49241	0.00106
28.53984	0.00106
28.44501	0.00106
28.44501	0.00106
28.49241	0.00106
28.53984	0.00106
28.49241	0.00106
28.58730	0.00106
28.49241	0.00106
28.58730	0.00106
28.49241	0.00106
28.53984	0.00106
28.49241	0.00106
28.44501	0.00106
28.53984	0.00106
28.53984	0.00106
28.49241	0.00106
28.58730	0.00106
28.53984	0.00106
28.53984	0.00112
28.49241	0.00112
28.58730	0.00112
28.49241	0.00112
28.58730	0.00112
28.49241	0.00112
28.53984	0.00112
28.49241	0.00112
28.53984	0.00112
28.49241	0.00112
28.58730	0.00112
28.49241	0.00112
28.58730	0.00112
28.49241	0.00112
28.58730	0.00112
28.53984	0.00112
28.58730	0.00112
28.53984	0.00112
28.58730	0.00112
28.49241	0.00112
28.53984	0.00112
28.49241	0.00112
28.58730	0.00112
28.53984	0.00112
28.58730	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.58730	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.53984	0.00112
28.58730	0.00112
28.58730	0.00112
28.58730	0.00112
28.53984	0.00112
28.63480	0.00112
28.53984	0.00112
28.63480	0.00112
28.53984	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.53984	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.53984	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.68233	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.63480	0.00112
28.58730	0.00112
28.68233	0.00112
28.58730	0.00112
28.68233	0.00119
28.58730	0.00119
28.72989	0.00119
28.58730	0.00119
28.72989	0.00119
28.58730	0.00119
28.63480	0.00119
28.58730	0.00119
28.63480	0.00119
28.58730	0.00119
28.68233	0.00119
28.58730	0.00119
28.68233	0.00119
28.63480	0.00119
28.68233	0.00119
28.63480	0.00119
28.63480	0.00119
28.58730	0.00119
28.72989	0.00119
28.63480	0.00119
28.72989	0.00119
28.63480	0.00119
28.63480	0.00119
28.58730	0.00119
28.68233	0.00119
28.63480	0.00119
28.72989	0.00119
28.63480	0.00119
28.72989	0.00119
28.63480	0.00119
28.68233	0.00119
28.68233	0.00119
28.72989	0.00119
28.63480	0.00119
28.72989	0.00119
28.63480	0.00119
28.72989	0.00119
28.63480	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.63480	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.77748	0.00119
28.63480	0.00119
28.72989	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.77748	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.77748	0.00119
28.68233	0.00119
28.72989	0.00119
28.68233	0.00119
28.77748	0.00119
28.72989	0.00119
28.72989	0.00119
28.68233	0.00119
28.77748	0.00119
28.68233	0.00125
28.77748	0.00125
28.72989	0.00125
28.77748	0.00125
28.68233	0.00125
28.77748	0.00125
28.72989	0.00125
28.72989	0.00125
28.68233	0.00125
28.77748	0.00125
28.72989	0.00125
28.77748	0.00125
28.68233	0.00125
28.77748	0.00125
28.72989	0.00125
28.82511	0.00125
28.68233	0.00125
28.82511	0.00125
28.68233	0.00125
28.82511	0.00125
28.72989	0.00125
28.82511	0.00125
28.72989	0.00125
28.82511	0.00125
28.72989	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.72989	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.72989	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00125
28.82511	0.00125
28.82511	0.00125
28.77748	0.00125
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.77748	0.00131
28.82511	0.00131
28.77748	0.00131
28.87278	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.92048	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.92048	0.00131
28.87278	0.00131
28.92048	0.00131
28.87278	0.00131
28.92048	0.00131
28.82511	0.00131
28.92048	0.00131
28.87278	0.00131
28.92048	0.00131
28.82511	0.00131
28.96821	0.00131
28.82511	0.00131
28.82511	0.00131
28.82511	0.00131
28.96821	0.00131
28.87278	0.00131
28.96821	0.00131
28.87278	0.00131
28.92048	0.00131
28.87278	0.00131
28.92048	0.00131
28.82511	0.00131
28.96821	0.00131
28.82511	0.00131
28.92048	0.00131
28.87278	0.00131
28.92048	0.00131
28.87278	0.00131
28.92048	0.00131
28.82511	0.00131
28.92048	0.00131
28.87278	0.00131
28.92048	0.00131
28.92048	0.00131
28.96821	0.00131
28.82511	0.00131
28.96821	0.00131
28.87278	0.00131
28.96821	0.00131
28.87278	0.00131
28.96821	0.00131
28.87278	0.00131
28.96821	0.00131
28.87278	0.00131
28.96821	0.00131
28.82511	0.00131
28.92048	0.00131
28.87278	0.00131
28.96821	0.00131
28.92048	0.00137
29.01597	0.00137
28.82511	0.00137
29.01597	0.00137
28.92048	0.00131
29.01597	0.00137
28.92048	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.92048	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.92048	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.06377	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.06377	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
29.01597	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
29.01597	0.00137
29.01597	0.00137
28.96821	0.00137
29.06377	0.00137
28.96821	0.00137
29.11161	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
28.96821	0.00137
29.01597	0.00137
29.01597	0.00137
29.06377	0.00137
29.01597	0.00137
29.06377	0.00137
28.96821	0.00137
29.01597	0.00137
29.01597	0.00137
29.01597	0.00137
29.01597	0.00137
29.11161	0.00137
29.01597	0.00137
29.11161	0.00137
29.01597	0.00137
29.11161	0.00137
28.96821	0.00137
29.11161	0.00144
29.01597	0.00137
29.11161	0.00144
29.01597	0.00144
29.11161	0.00144
29.01597	0.00144
29.06377	0.00144
29.01597	0.00144
29.06377	0.00144
29.01597	0.00144
29.11161	0.00144
29.06377	0.00144
29.11161	0.00144
29.01597	0.00144
29.11161	0.00144
29.01597	0.00144
29.11161	0.00144
29.01597	0.00144
29.11161	0.00144
29.06377	0.00144
29.11161	0.00144
29.01597	0.00144
29.11161	0.00144
29.06377	0.00144
29.15948	0.00144
29.06377	0.00144
29.11161	0.00144
29.06377	0.00144
29.11161	0.00144
29.06377	0.00144
29.15948	0.00144
29.06377	0.00144
29.11161	0.00144
29.06377	0.00144
29.11161	0.00144
29.01597	0.00144
29.15948	0.00144
29.06377	0.00144
29.11161	0.00144
29.06377	0.00144
29.11161	0.00144
29.06377	0.00144
29.11161	0.00144
29.06377	0.00144
29.15948	0.00144
29.11161	0.00144
29.11161	0.00144
29.06377	0.00144
29.15948	0.00144
29.06377	0.00144
29.20738	0.00144
29.06377	0.00144
29.15948	0.00144
29.06377	0.00144
29.15948	0.00144
29.06377	0.00144
29.15948	0.00144
29.06377	0.00144
29.15948	0.00144
29.11161	0.00144
29.20738	0.00144
29.06377	0.00144
29.15948	0.00144
29.11161	0.00144
29.20738	0.00144
29.11161	0.00144
29.20738	0.00144
29.15948	0.00144
29.20738	0.00144
29.15948	0.00144
29.20738	0.00150
29.15948	0.00150
29.20738	0.00150
