Temperatura. Can B ( C )	Pressione. Can A ( kPa )
32.55443	4.82925
32.65580	4.83413
32.60509	4.83413
32.65580	4.83901
32.60509	4.84390
32.65580	4.84390
32.60509	4.84390
32.65580	4.84390
32.55443	4.84390
32.65580	4.84878
32.60509	4.84390
32.65580	4.84878
32.60509	4.85366
32.70656	4.84878
32.60509	4.86343
32.65580	4.85366
32.60509	4.86343
32.65580	4.85855
32.60509	4.86343
32.70656	4.86343
32.65580	4.86343
32.65580	4.86343
32.60509	4.86343
32.70656	4.86831
32.60509	4.86831
32.70656	4.87320
32.65580	4.87320
32.75736	4.88296
32.60509	4.87808
32.75736	4.88296
32.65580	4.88296
32.75736	4.88296
32.60509	4.88296
32.75736	4.88296
32.70656	4.88784
32.75736	4.88296
32.65580	4.89273
32.75736	4.89273
32.70656	4.90249
32.75736	4.89761
32.70656	4.90249
32.75736	4.89761
32.65580	4.90249
32.75736	4.90249
32.70656	4.90249
32.75736	4.90249
32.70656	4.90249
32.75736	4.90249
32.70656	4.90738
32.75736	4.90738
32.70656	4.91226
32.75736	4.91226
32.70656	4.92203
32.75736	4.91226
32.70656	4.92203
32.75736	4.92203
32.70656	4.92203
32.75736	4.92203
32.75736	4.92691
32.75736	4.92203
32.70656	4.92691
32.75736	4.92691
32.70656	4.93179
32.75736	4.93179
32.70656	4.93179
32.75736	4.93667
32.70656	4.94156
32.75736	4.94156
32.70656	4.94156
32.75736	4.94156
32.75736	4.94156
32.75736	4.94644
32.75736	4.94644
32.75736	4.94644
32.75736	4.95132
32.75736	4.96109
32.70656	4.95621
32.85910	4.96109
32.75736	4.96109
32.85910	4.96109
32.75736	4.96109
32.75736	4.96109
32.75736	4.96109
32.75736	4.97085
32.75736	4.96597
32.85910	4.97085
32.75736	4.97085
32.91005	4.97085
32.75736	4.98062
32.75736	4.97574
32.75736	4.98062
32.91005	4.98062
32.80821	4.98062
32.85910	4.98062
32.75736	4.98550
32.85910	4.99039
32.75736	5.00015
32.75736	4.99039
32.75736	5.00015
32.91005	5.00015
32.91005	5.00015
32.96103	5.00015
32.80821	5.00015
32.96103	5.00015
32.85910	5.00015
32.96103	5.00015
32.85910	5.00015
32.91005	5.00504
32.75736	5.00504
32.96103	5.00992
32.85910	5.01968
32.91005	5.00992
32.85910	5.01968
32.96103	5.00992
32.85910	5.01968
32.96103	5.01968
32.91005	5.01968
32.96103	5.02457
32.91005	5.02457
32.96103	5.02457
32.85910	5.02457
32.96103	5.02457
32.91005	5.03433
32.96103	5.03922
32.91005	5.02945
32.96103	5.03922
32.91005	5.03433
32.96103	5.03922
32.91005	5.03922
32.96103	5.04410
32.91005	5.04410
32.96103	5.04410
32.91005	5.04410
32.96103	5.04898
32.91005	5.04410
32.96103	5.04898
32.91005	5.05875
33.06315	5.05387
32.96103	5.05875
33.01207	5.05387
32.91005	5.05875
33.01207	5.05875
32.91005	5.06363
32.96103	5.06363
32.91005	5.06363
33.01207	5.06851
32.91005	5.06851
33.01207	5.06851
32.96103	5.07828
33.01207	5.07340
32.96103	5.07828
33.06315	5.07828
33.01207	5.07828
33.06315	5.07828
32.96103	5.08316
33.06315	5.07828
32.96103	5.08316
33.06315	5.08805
32.96103	5.08805
33.06315	5.08805
32.96103	5.09781
33.06315	5.09293
32.96103	5.09781
33.06315	5.09781
32.96103	5.09781
33.06315	5.09781
33.01207	5.10269
33.06315	5.10269
33.01207	5.10269
33.06315	5.10758
32.96103	5.10758
33.06315	5.11734
33.01207	5.10758
33.16546	5.11734
33.01207	5.11734
33.16546	5.11734
33.01207	5.11734
33.06315	5.11734
33.01207	5.12223
33.11428	5.12223
33.01207	5.12223
33.11428	5.12711
33.01207	5.12711
33.11428	5.12711
33.11428	5.13688
33.11428	5.13199
33.01207	5.13688
33.11428	5.13688
33.06315	5.13688
33.16546	5.13688
33.01207	5.13688
33.16546	5.14176
33.01207	5.14664
33.11428	5.14176
33.06315	5.14664
33.16546	5.14664
33.06315	5.15152
33.16546	5.15641
33.06315	5.15641
33.16546	5.15641
33.11428	5.15641
33.16546	5.15641
33.11428	5.16129
33.16546	5.16129
33.11428	5.16129
33.16546	5.16129
33.11428	5.16617
33.16546	5.16617
33.11428	5.17594
33.16546	5.17106
33.11428	5.17594
33.16546	5.17594
33.11428	5.17594
33.16546	5.17594
33.11428	5.18082
33.16546	5.17594
33.11428	5.18082
33.16546	5.18571
33.11428	5.18571
33.16546	5.19547
33.11428	5.18571
33.16546	5.19547
33.16546	5.19059
33.16546	5.19547
33.11428	5.19547
33.16546	5.19547
33.11428	5.20035
33.16546	5.19547
33.11428	5.20035
33.16546	5.20524
33.11428	5.20524
33.16546	5.21012
33.16546	5.21500
33.16546	5.21012
33.16546	5.21500
33.16546	5.21500
33.11428	5.21500
33.16546	5.21500
33.16546	5.21989
33.16546	5.21989
33.21668	5.21989
33.16546	5.22477
33.21668	5.22477
33.26795	5.22477
33.21668	5.23453
33.26795	5.23453
33.21668	5.23453
33.26795	5.23453
33.21668	5.23453
33.31927	5.23453
33.21668	5.23942
33.31927	5.23942
33.21668	5.23942
33.16546	5.24430
33.21668	5.25407
33.16546	5.24430
33.21668	5.25407
33.31927	5.24918
33.21668	5.25407
33.31927	5.25407
33.21668	5.25407
33.37064	5.25895
33.31927	5.25895
33.31927	5.27360
33.26795	5.26383
33.37064	5.26383
33.26795	5.26383
33.37064	5.27360
33.26795	5.27360
33.37064	5.27360
33.26795	5.27360
33.37064	5.27360
33.26795	5.27848
33.37064	5.27360
33.21668	5.27848
33.37064	5.28336
33.26795	5.27848
33.37064	5.28336
33.31927	5.29313
33.37064	5.28825
33.26795	5.29313
33.37064	5.29313
33.31927	5.29313
33.37064	5.29313
33.31927	5.29313
33.37064	5.29313
33.31927	5.29801
33.37064	5.29801
33.31927	5.30290
33.37064	5.31266
33.31927	5.31266
33.37064	5.31266
33.31927	5.31266
33.42206	5.31266
33.31927	5.31755
33.37064	5.31266
33.31927	5.31755
33.42206	5.31755
33.31927	5.31755
33.37064	5.32243
33.37064	5.33219
33.42206	5.32243
33.31927	5.33219
33.37064	5.32731
33.31927	5.33219
33.37064	5.33219
33.31927	5.33219
33.47353	5.33219
33.37064	5.33708
33.42206	5.34196
33.31927	5.33708
33.47353	5.34196
33.42206	5.34196
33.47353	5.35173
33.42206	5.35173
33.47353	5.35173
33.37064	5.34684
33.47353	5.35173
33.42206	5.35661
33.47353	5.36149
33.37064	5.35661
33.47353	5.36149
33.42206	5.37126
33.47353	5.36149
33.37064	5.37126
33.47353	5.36149
33.42206	5.37126
33.47353	5.37126
33.42206	5.37126
33.47353	5.37614
33.42206	5.37126
33.47353	5.37614
33.37064	5.38102
33.47353	5.38102
33.42206	5.37614
33.47353	5.38102
33.37064	5.39079
33.57661	5.39079
33.42206	5.39079
33.52504	5.39079
33.42206	5.39567
33.47353	5.39079
33.42206	5.40056
33.52504	5.39567
33.42206	5.40056
33.52504	5.40056
33.42206	5.40056
33.57661	5.40056
33.47353	5.41032
33.57661	5.41032
33.47353	5.41032
33.57661	5.41032
33.47353	5.41520
33.52504	5.41032
33.47353	5.41520
33.57661	5.42009
33.52504	5.42009
33.57661	5.42985
33.52504	5.42009
33.57661	5.42985
33.47353	5.42497
33.57661	5.42985
33.52504	5.42985
33.57661	5.42985
33.52504	5.43474
33.57661	5.42985
33.52504	5.43474
33.57661	5.43962
33.52504	5.44939
33.57661	5.43962
33.52504	5.44939
33.57661	5.44450
33.52504	5.44939
33.57661	5.44450
33.52504	5.44939
33.57661	5.44939
33.52504	5.45427
33.57661	5.45427
33.52504	5.45427
33.57661	5.45915
33.52504	5.45427
33.57661	5.45915
33.57661	5.46403
33.57661	5.46892
33.52504	5.46892
33.57661	5.46892
33.52504	5.46892
33.57661	5.46892
33.52504	5.47380
33.57661	5.47380
33.57661	5.47380
33.57661	5.47868
33.57661	5.48845
33.57661	5.48357
33.57661	5.48845
33.57661	5.47868
33.57661	5.48845
33.67988	5.48845
33.57661	5.48845
33.67988	5.49333
33.57661	5.48845
33.57661	5.49333
33.57661	5.49333
33.57661	5.49821
33.57661	5.50310
33.67988	5.50798
33.57661	5.50798
33.67988	5.50798
33.57661	5.50798
33.67988	5.50798
33.57661	5.50798
33.67988	5.51286
33.62822	5.51286
33.73159	5.51775
33.62822	5.51775
33.73159	5.51775
33.62822	5.52751
33.73159	5.52263
33.67988	5.52751
33.67988	5.52751
33.57661	5.52751
33.73159	5.52751
33.67988	5.52751
33.73159	5.52751
33.67988	5.53240
33.78335	5.53728
33.73159	5.53728
33.78335	5.53728
33.62822	5.54216
33.78335	5.53728
33.67988	5.54704
33.78335	5.54704
33.73159	5.54704
33.78335	5.55193
33.73159	5.54704
33.73159	5.55193
33.67988	5.55193
33.78335	5.55681
33.73159	5.56658
33.78335	5.55681
33.73159	5.56658
33.78335	5.56658
33.73159	5.56658
33.83517	5.56658
33.73159	5.56658
33.78335	5.56658
33.73159	5.57146
33.78335	5.57146
33.73159	5.57146
33.78335	5.57634
33.73159	5.57634
33.78335	5.57634
33.73159	5.58611
33.78335	5.58611
33.73159	5.58123
33.83517	5.58611
33.73159	5.58611
33.83517	5.58611
33.73159	5.59099
33.83517	5.59587
33.73159	5.59587
33.83517	5.59587
33.73159	5.60564
33.88703	5.60076
33.73159	5.60564
33.83517	5.60564
33.78335	5.60564
33.88703	5.60564
33.73159	5.60564
33.88703	5.60564
33.78335	5.61052
33.88703	5.61541
33.78335	5.61541
33.88703	5.61541
33.78335	5.62517
33.88703	5.62517
33.78335	5.62517
33.88703	5.62517
33.83517	5.62517
33.88703	5.62517
33.78335	5.62517
33.88703	5.63494
33.83517	5.63494
33.88703	5.63005
33.83517	5.63005
33.88703	5.63494
33.83517	5.64470
33.88703	5.63494
33.83517	5.64470
33.88703	5.64470
33.83517	5.64470
33.88703	5.64470
33.83517	5.64959
33.93894	5.65447
33.83517	5.64959
33.93894	5.65447
33.83517	5.65447
33.93894	5.66424
33.83517	5.65935
33.88703	5.66424
33.83517	5.66424
33.93894	5.66424
33.83517	5.66424
33.99090	5.66424
33.88703	5.66912
33.93894	5.66912
33.88703	5.66912
33.99090	5.67400
33.88703	5.68377
33.99090	5.67400
33.88703	5.68377
33.93894	5.67888
33.93894	5.68377
33.99090	5.67888
33.88703	5.68865
33.99090	5.68377
33.93894	5.68865
33.99090	5.69353
33.93894	5.69353
33.99090	5.69353
33.93894	5.70330
33.99090	5.69353
33.93894	5.70330
33.99090	5.69842
33.93894	5.70330
33.99090	5.70330
33.93894	5.70818
33.99090	5.70818
33.93894	5.71306
33.99090	5.71306
33.93894	5.72283
33.99090	5.71306
33.93894	5.72283
33.99090	5.71795
33.93894	5.72283
33.99090	5.72283
33.99090	5.72283
33.99090	5.72283
33.93894	5.72283
33.99090	5.72771
33.93894	5.72771
33.99090	5.72771
33.93894	5.73260
33.99090	5.74236
33.99090	5.73260
34.09498	5.74236
33.93894	5.74236
33.99090	5.74236
33.99090	5.74236
33.99090	5.74236
33.99090	5.74725
33.99090	5.74725
33.99090	5.75213
33.99090	5.75213
33.99090	5.75701
34.09498	5.75701
33.99090	5.76189
33.99090	5.75701
33.99090	5.76189
34.09498	5.76189
33.99090	5.76678
33.99090	5.76189
33.99090	5.76678
34.09498	5.77166
33.99090	5.76678
34.14709	5.78143
33.99090	5.77166
34.14709	5.78143
33.99090	5.78143
34.14709	5.78143
33.99090	5.78143
34.09498	5.78143
33.99090	5.78143
34.14709	5.78631
34.04291	5.78631
34.14709	5.78631
33.99090	5.80096
34.19926	5.79608
33.99090	5.80096
34.14709	5.80096
33.99090	5.80096
34.19926	5.80096
34.09498	5.80584
34.14709	5.80096
34.09498	5.80584
34.19926	5.81072
34.09498	5.81072
34.19926	5.82049
34.14709	5.81072
34.19926	5.82049
34.04291	5.82049
34.19926	5.82049
34.14709	5.82049
34.19926	5.82049
34.09498	5.82537
34.14709	5.82049
34.14709	5.82537
34.14709	5.83026
34.14709	5.84002
34.19926	5.83026
34.09498	5.84002
34.19926	5.84002
34.14709	5.84002
34.19926	5.84002
34.14709	5.84002
34.19926	5.84490
34.14709	5.84490
34.19926	5.84979
34.14709	5.85955
34.19926	5.84979
34.14709	5.85955
34.25148	5.84979
34.14709	5.85955
34.25148	5.85955
34.14709	5.85955
34.19926	5.85955
34.19926	5.86444
34.25148	5.86444
34.14709	5.86932
34.19926	5.86932
34.19926	5.87420
34.25148	5.86932
34.19926	5.87909
34.30375	5.87420
34.19926	5.87909
34.25148	5.87909
34.19926	5.87909
34.30375	5.88397
34.19926	5.88397
34.30375	5.88397
34.14709	5.88397
34.30375	5.88885
34.25148	5.89373
34.30375	5.89862
34.19926	5.89862
34.30375	5.89862
34.25148	5.89862
34.30375	5.89862
34.25148	5.90350
34.30375	5.89862
34.25148	5.90350
34.30375	5.90838
34.25148	5.90350
34.30375	5.90838
34.25148	5.91815
34.35607	5.91327
34.25148	5.91815
34.30375	5.91815
34.25148	5.91815
34.30375	5.91815
34.25148	5.92303
34.30375	5.92303
34.25148	5.92303
34.35607	5.93768
34.25148	5.92303
34.35607	5.93768
34.25148	5.93768
34.35607	5.93768
34.30375	5.93768
34.40844	5.93768
34.30375	5.94256
34.40844	5.93768
34.35607	5.94256
34.30375	5.94745
34.30375	5.94256
34.35607	5.95233
34.30375	5.95721
34.40844	5.95233
34.35607	5.95721
34.40844	5.95721
34.30375	5.95721
34.40844	5.95721
34.35607	5.96210
34.40844	5.95721
34.35607	5.96698
34.40844	5.96698
34.35607	5.96698
34.40844	5.97674
34.35607	5.97186
34.40844	5.97674
34.35607	5.97674
34.40844	5.97674
34.35607	5.97674
34.40844	5.97674
34.35607	5.98163
34.40844	5.98163
34.35607	5.98651
34.40844	5.98651
34.35607	5.98651
34.40844	5.99139
34.35607	5.99628
34.40844	5.99139
34.35607	5.99628
34.40844	5.99139
34.40844	6.00116
34.40844	5.99628
34.35607	6.00116
34.40844	6.00604
34.35607	6.00604
34.40844	6.00604
34.35607	6.00604
34.40844	6.00604
34.35607	6.01581
34.51335	6.01581
34.40844	6.01581
34.40844	6.02069
34.40844	6.02069
34.40844	6.02069
34.40844	6.02069
34.51335	6.02557
34.40844	6.02557
34.40844	6.03046
34.40844	6.03534
34.51335	6.03046
34.40844	6.03534
34.51335	6.03534
34.40844	6.03534
34.56588	6.04022
34.40844	6.04022
34.56588	6.04022
34.46087	6.04511
34.40844	6.05487
34.46087	6.04999
34.56588	6.05487
34.46087	6.04999
34.51335	6.05487
34.46087	6.05487
34.56588	6.05487
34.40844	6.05976
34.51335	6.05976
34.40844	6.05976
34.56588	6.05976
34.51335	6.06464
34.51335	6.06464
34.56588	6.07440
34.56588	6.06952
34.46087	6.07440
34.61847	6.06952
34.56588	6.07440
34.56588	6.07440
34.51335	6.07929
34.61847	6.07440
34.51335	6.07929
34.61847	6.08417
34.56588	6.08417
34.61847	6.08417
34.56588	6.08905
34.61847	6.09394
34.56588	6.09394
34.61847	6.09394
34.56588	6.09882
34.61847	6.09394
34.56588	6.09882
34.61847	6.09882
34.56588	6.09882
34.61847	6.10370
34.56588	6.11347
34.61847	6.10370
34.56588	6.11347
34.61847	6.11347
34.56588	6.11347
34.61847	6.11835
34.56588	6.11347
34.67110	6.11835
34.56588	6.11835
34.67110	6.11835
34.61847	6.12323
34.61847	6.13300
34.61847	6.12323
34.67110	6.13300
34.56588	6.13300
34.61847	6.13300
34.61847	6.13300
34.67110	6.13300
34.56588	6.13788
34.61847	6.13788
34.61847	6.14277
34.67110	6.13788
34.61847	6.14277
34.72380	6.14277
34.61847	6.15253
34.72380	6.14765
34.67110	6.15253
34.72380	6.15253
34.67110	6.15253
34.72380	6.15741
34.61847	6.15741
34.67110	6.15741
34.61847	6.16230
34.72380	6.16230
34.61847	6.17206
34.72380	6.16230
34.61847	6.17206
34.72380	6.17206
34.67110	6.17206
34.72380	6.17206
34.67110	6.17695
34.72380	6.17206
34.67110	6.17695
34.77654	6.18183
34.67110	6.18183
34.72380	6.18183
34.67110	6.19160
34.77654	6.19160
34.67110	6.19160
34.77654	6.18671
34.67110	6.19160
34.72380	6.19160
34.67110	6.19648
34.77654	6.19648
34.67110	6.19648
34.82934	6.19648
34.72380	6.20136
34.77654	6.21113
34.67110	6.21113
34.82934	6.21113
34.67110	6.20624
34.82934	6.21601
34.72380	6.21113
34.77654	6.21601
34.77654	6.21601
34.82934	6.22089
34.77654	6.23066
34.82934	6.22089
34.77654	6.23066
34.82934	6.22089
34.77654	6.23066
34.82934	6.22578
34.77654	6.23066
34.82934	6.23066
34.77654	6.23554
34.82934	6.23066
34.77654	6.23554
34.82934	6.23554
34.77654	6.24042
34.82934	6.25019
34.77654	6.25019
34.82934	6.25019
34.77654	6.25019
34.82934	6.25019
34.77654	6.25019
34.82934	6.25019
34.77654	6.25507
34.82934	6.25996
34.77654	6.25507
34.82934	6.25996
34.82934	6.25996
34.82934	6.25996
34.82934	6.26972
34.82934	6.26484
34.77654	6.26972
34.82934	6.26972
34.77654	6.26972
34.82934	6.26972
34.82934	6.27461
34.82934	6.27949
34.82934	6.27949
34.82934	6.28925
34.88219	6.27949
34.82934	6.28925
34.88219	6.28925
34.82934	6.28925
34.82934	6.28925
34.82934	6.29414
34.88219	6.29414
34.82934	6.29414
34.88219	6.29902
34.82934	6.29414
34.88219	6.30390
34.82934	6.29902
34.88219	6.30879
34.93510	6.30390
34.82934	6.30879
34.93510	6.30879
34.88219	6.30879
34.93510	6.30879
34.88219	6.31367
35.04107	6.31855
34.88219	6.31855
34.93510	6.31855
34.88219	6.32832
34.98806	6.31855
34.88219	6.32832
34.98806	6.32832
34.88219	6.32832
34.93510	6.32832
34.82934	6.33320
34.82934	6.33808
34.88219	6.33320
35.04107	6.33808
34.88219	6.34785
34.98806	6.33808
34.93510	6.34785
35.04107	6.34785
34.93510	6.34785
35.04107	6.34785
34.98806	6.35273
35.04107	6.34785
34.93510	6.35273
35.04107	6.35762
34.93510	6.36250
35.04107	6.35762
34.98806	6.35762
35.04107	6.36738
34.93510	6.36250
35.04107	6.36738
34.98806	6.36738
35.04107	6.36738
34.98806	6.36738
35.04107	6.37226
34.98806	6.37226
35.04107	6.37715
34.98806	6.38691
35.04107	6.37715
34.93510	6.38691
35.04107	6.38691
34.98806	6.38691
35.04107	6.38691
34.98806	6.38691
35.04107	6.39180
34.98806	6.39180
35.09414	6.39180
34.98806	6.39180
35.04107	6.40645
34.98806	6.40156
35.04107	6.40645
34.98806	6.40645
35.09414	6.40645
34.98806	6.40645
35.14727	6.41133
34.98806	6.41133
35.04107	6.41133
35.04107	6.41133
35.14727	6.41621
35.04107	6.42598
35.04107	6.41621
35.04107	6.42598
35.14727	6.42109
35.04107	6.42598
35.14727	6.42109
35.04107	6.43086
35.14727	6.42598
35.04107	6.43574
35.14727	6.43574
35.04107	6.43574
35.14727	6.44551
35.09414	6.44551
35.14727	6.44551
35.09414	6.44063
35.14727	6.44551
35.04107	6.44551
35.14727	6.44551
35.09414	6.44551
35.14727	6.45039
35.09414	6.45528
35.14727	6.45528
35.09414	6.46504
35.20045	6.45528
35.09414	6.46504
35.14727	6.46016
35.09414	6.46504
35.20045	6.46504
35.09414	6.46992
35.20045	6.46504
35.09414	6.46992
35.25369	6.46992
35.14727	6.48457
35.14727	6.47481
35.14727	6.47481
35.20045	6.47481
35.09414	6.48457
35.14727	6.48457
35.09414	6.48457
35.25369	6.48457
35.14727	6.48946
35.25369	6.49434
35.14727	6.48946
35.20045	6.49434
35.14727	6.50410
35.25369	6.48946
35.20045	6.50410
35.25369	6.49922
35.20045	6.50410
35.25369	6.49922
35.20045	6.50899
35.25369	6.50410
35.20045	6.50410
35.25369	6.51387
35.20045	6.51387
35.25369	6.51387
35.20045	6.51875
35.25369	6.52364
35.20045	6.52364
35.25369	6.52364
35.20045	6.52364
35.25369	6.52364
35.20045	6.52364
35.25369	6.52852
35.20045	6.52852
35.25369	6.52852
35.20045	6.53340
35.25369	6.53340
35.20045	6.54317
35.25369	6.53829
35.20045	6.54317
35.25369	6.54317
35.20045	6.54317
35.25369	6.54805
35.25369	6.54805
35.25369	6.56270
35.20045	6.55293
35.25369	6.56270
35.25369	6.55293
35.25369	6.56270
35.20045	6.56270
35.36033	6.56270
35.25369	6.56270
35.25369	6.56270
35.25369	6.56758
35.25369	6.56758
35.25369	6.56758
35.36033	6.57247
35.30698	6.58223
35.36033	6.57735
35.25369	6.58223
35.36033	6.57735
35.30698	6.58223
35.36033	6.57735
35.25369	6.58223
35.36033	6.58223
35.30698	6.58712
35.36033	6.59200
35.25369	6.59200
35.36033	6.58712
35.25369	6.59688
35.41373	6.60176
35.25369	6.59200
35.41373	6.60176
35.30698	6.60176
35.41373	6.60176
35.30698	6.60665
35.41373	6.60176
35.25369	6.60665
35.41373	6.60665
35.30698	6.62130
35.46719	6.61153
35.30698	6.62130
35.46719	6.61641
35.36033	6.62130
35.46719	6.62130
35.36033	6.62130
35.46719	6.62130
35.36033	6.62618
35.46719	6.62618
35.36033	6.63106
35.46719	6.63106
35.36033	6.63594
35.46719	6.63594
35.41373	6.64083
35.46719	6.64083
35.41373	6.64083
35.46719	6.64083
35.41373	6.64083
35.46719	6.64083
35.36033	6.64571
35.46719	6.65059
35.41373	6.65548
35.46719	6.65059
35.41373	6.66036
35.52071	6.65548
35.41373	6.66036
35.46719	6.66036
35.41373	6.66036
35.46719	6.66036
35.41373	6.66036
35.46719	6.66524
35.41373	6.66524
35.46719	6.66524
35.41373	6.67013
35.52071	6.67989
35.46719	6.67989
35.52071	6.67989
35.46719	6.67989
35.52071	6.67989
35.46719	6.68477
35.57428	6.68477
35.46719	6.68477
35.57428	6.68966
35.46719	6.68966
35.52071	6.68966
35.41373	6.69942
35.57428	6.69454
35.46719	6.69942
35.52071	6.69454
35.52071	6.69942
35.57428	6.70431
35.46719	6.70431
35.57428	6.70919
35.46719	6.70431
35.57428	6.71896
35.46719	6.71896
35.57428	6.71896
35.46719	6.71896
35.57428	6.71896
35.52071	6.71896
35.57428	6.71896
35.52071	6.72384
35.62791	6.72384
35.52071	6.72872
35.57428	6.72872
35.52071	6.73849
35.57428	6.73360
35.52071	6.73849
35.57428	6.73360
35.57428	6.73849
35.57428	6.73849
35.52071	6.73849
35.57428	6.74337
35.52071	6.74337
35.62791	6.74825
35.52071	6.74825
35.62791	6.74825
35.52071	6.75314
35.62791	6.75802
35.57428	6.75802
35.68160	6.75802
35.57428	6.75802
35.68160	6.75802
35.52071	6.76290
35.68160	6.76290
35.62791	6.76290
35.68160	6.76778
35.57428	6.77755
35.68160	6.77267
35.62791	6.77755
35.68160	6.77755
35.62791	6.77755
35.68160	6.77755
35.62791	6.78243
35.68160	6.78243
35.62791	6.78732
35.68160	6.78732
35.62791	6.78732
35.68160	6.79220
35.62791	6.79708
35.68160	6.79708
35.62791	6.79708
35.68160	6.79708
35.62791	6.79708
35.68160	6.80197
35.62791	6.80197
35.68160	6.80685
35.62791	6.80685
35.68160	6.80685
35.62791	6.81661
35.68160	6.81173
35.62791	6.81661
35.68160	6.81173
35.62791	6.81661
35.68160	6.82150
35.68160	6.82150
35.68160	6.81661
35.68160	6.82150
35.68160	6.82638
35.68160	6.82638
35.68160	6.83615
35.68160	6.83126
35.68160	6.83615
35.68160	6.83615
35.68160	6.83615
35.73535	6.83615
35.68160	6.83615
35.68160	6.84103
35.68160	6.84103
35.62791	6.84591
35.68160	6.84591
35.68160	6.85568
35.68160	6.85080
35.68160	6.85568
35.68160	6.85568
35.68160	6.85568
35.68160	6.85568
35.73535	6.86056
35.78915	6.86056
35.73535	6.86056
35.68160	6.86544
35.73535	6.87521
35.68160	6.87521
35.78915	6.87521
35.84301	6.87521
35.73535	6.87521
35.78915	6.87521
35.73535	6.87521
35.84301	6.87521
35.73535	6.88009
35.84301	6.88009
35.73535	6.89474
35.84301	6.88498
35.73535	6.89474
35.84301	6.88986
35.73535	6.89474
35.84301	6.89474
35.84301	6.89474
35.84301	6.89962
35.73535	6.89962
35.89693	6.89474
35.78915	6.89962
35.84301	6.91427
35.78915	6.90451
35.89693	6.90939
35.84301	6.91427
35.89693	6.91427
35.78915	6.91427
35.89693	6.91427
35.84301	6.91427
35.89693	6.91427
35.84301	6.91916
35.89693	6.91916
35.84301	6.93381
35.89693	6.92404
35.84301	6.93381
35.95091	6.92892
35.84301	6.93381
35.89693	6.93381
35.84301	6.93381
35.89693	6.93869
35.84301	6.93381
35.89693	6.93869
35.84301	6.93869
35.89693	6.94357
35.84301	6.94357
35.89693	6.94845
35.84301	6.95334
35.95091	6.95334
35.84301	6.95334
35.89693	6.95334
35.89693	6.95334
35.95091	6.95334
35.84301	6.96310
35.95091	6.96310
35.89693	6.96310
36.00494	6.96310
35.89693	6.97287
35.95091	6.96310
35.84301	6.97287
36.00494	6.97287
35.89693	6.97287
36.00494	6.97775
35.84301	6.97775
36.00494	6.98263
35.95091	6.98263
36.00494	6.99240
35.89693	6.98752
36.00494	6.99240
35.89693	6.98263
36.00494	6.99240
35.95091	6.99240
36.00494	6.99240
35.95091	6.99728
36.00494	6.99240
35.95091	6.99728
36.00494	7.00217
35.95091	7.01193
36.00494	7.00217
35.95091	7.01193
36.05904	7.00705
35.95091	7.01193
36.00494	7.01193
35.95091	7.01193
36.05904	7.01193
35.95091	7.01682
36.05904	7.02170
36.00494	7.02170
36.05904	7.02170
36.00494	7.03146
36.05904	7.03146
35.95091	7.03146
36.05904	7.03146
36.00494	7.03635
36.05904	7.03635
36.00494	7.03635
36.00494	7.03635
36.00494	7.03635
36.05904	7.04123
36.05904	7.04123
36.11319	7.04611
36.05904	7.05100
36.11319	7.04611
36.00494	7.05100
36.11319	7.05100
36.05904	7.05588
36.05904	7.05588
36.00494	7.05588
36.11319	7.07053
36.00494	7.06565
36.11319	7.07053
36.05904	7.06565
36.11319	7.07053
36.05904	7.07053
36.11319	7.07053
36.05904	7.07541
36.11319	7.07541
36.05904	7.07541
36.11319	7.08029
36.05904	7.07541
36.11319	7.08518
36.05904	7.09006
36.11319	7.08518
36.05904	7.09006
36.11319	7.08518
36.05904	7.09494
36.11319	7.09006
36.05904	7.09494
36.11319	7.09983
36.05904	7.09983
36.11319	7.09983
36.05904	7.10959
36.11319	7.10959
36.11319	7.10959
36.11319	7.10959
36.11319	7.10959
36.11319	7.10959
36.11319	7.11447
36.11319	7.11936
36.11319	7.11936
36.11319	7.11936
36.11319	7.12912
36.11319	7.12912
36.11319	7.12912
36.11319	7.12424
36.11319	7.12912
36.11319	7.12912
36.11319	7.13401
36.11319	7.12912
36.11319	7.13401
36.11319	7.13889
36.16740	7.14377
36.11319	7.14866
36.16740	7.14377
36.11319	7.14866
36.11319	7.14866
36.27601	7.14866
36.11319	7.14866
36.22168	7.14866
36.11319	7.15354
36.22168	7.15842
36.16740	7.16819
36.27601	7.15842
36.16740	7.15842
36.22168	7.15842
36.22168	7.16819
36.27601	7.16819
36.22168	7.16819
36.27601	7.17307
36.11319	7.17307
36.33040	7.17795
36.16740	7.17307
36.27601	7.18772
36.16740	7.18772
36.27601	7.18772
36.22168	7.18772
36.33040	7.18772
36.22168	7.18772
36.27601	7.18772
36.22168	7.19260
36.33040	7.19749
36.27601	7.19260
36.33040	7.19749
36.27601	7.19749
36.33040	7.19749
36.27601	7.20725
36.33040	7.20237
36.27601	7.20725
36.33040	7.21213
36.27601	7.21213
36.33040	7.20725
36.27601	7.21213
36.33040	7.21213
36.27601	7.22190
36.33040	7.21702
36.27601	7.22190
36.33040	7.22678
36.27601	7.22678
36.33040	7.22678
36.27601	7.22678
36.38485	7.22678
36.27601	7.23167
36.38485	7.23655
36.27601	7.24631
36.38485	7.23655
36.27601	7.24631
36.38485	7.23655
36.33040	7.24631
36.33040	7.24631
36.33040	7.24631
36.38485	7.24631
36.33040	7.25120
