Posizione, Can 1 e 2, Raccolta #6
Tempo ( s )	Posizione ( m )
239,6000	-0,00444
239,7000	-0,00444
239,8000	-0,00444
239,9000	-0,00444
240,0000	-0,00444
240,1000	-0,00444
240,2000	-0,00444
240,3000	-0,00444
240,4000	-0,00444
240,5000	-0,00444
240,6000	-0,00444
240,7000	-0,00444
240,8000	-0,00444
240,9000	-0,00444
241,0000	-0,00444
241,1000	-0,00444
241,2000	-0,00450
241,3000	-0,00450
241,4000	-0,00450
241,5000	-0,00450
241,6000	-0,00450
241,7000	-0,00450
241,8000	-0,00450
241,9000	-0,00450
242,0000	-0,00450
242,1000	-0,00450
242,2000	-0,00450
242,3000	-0,00450
242,4000	-0,00450
242,5000	-0,00450
242,6000	-0,00450
242,7000	-0,00450
242,8000	-0,00450
242,9000	-0,00450
243,0000	-0,00450
243,1000	-0,00450
243,2000	-0,00450
243,3000	-0,00450
243,4000	-0,00450
243,5000	-0,00450
243,6000	-0,00450
243,7000	-0,00450
243,8000	-0,00450
243,9000	-0,00450
244,0000	-0,00450
244,1000	-0,00450
244,2000	-0,00450
244,3000	-0,00450
244,4000	-0,00450
244,5000	-0,00456
244,6000	-0,00456
244,7000	-0,00456
244,8000	-0,00456
244,9000	-0,00456
245,0000	-0,00456
245,1000	-0,00456
245,2000	-0,00456
245,3000	-0,00456
245,4000	-0,00456
245,5000	-0,00456
245,6000	-0,00456
245,7000	-0,00456
245,8000	-0,00456
245,9000	-0,00456
246,0000	-0,00456
246,1000	-0,00456
246,2000	-0,00456
246,3000	-0,00456
246,4000	-0,00456
246,5000	-0,00456
246,6000	-0,00456
246,7000	-0,00456
246,8000	-0,00456
246,9000	-0,00456
247,0000	-0,00456
247,1000	-0,00456
247,2000	-0,00456
247,3000	-0,00456
247,4000	-0,00456
247,5000	-0,00462
247,6000	-0,00462
247,7000	-0,00462
247,8000	-0,00462
247,9000	-0,00462
248,0000	-0,00462
248,1000	-0,00462
248,2000	-0,00462
248,3000	-0,00462
248,4000	-0,00462
248,5000	-0,00462
248,6000	-0,00462
248,7000	-0,00462
248,8000	-0,00462
248,9000	-0,00462
249,0000	-0,00462
249,1000	-0,00462
249,2000	-0,00462
249,3000	-0,00462
249,4000	-0,00462
249,5000	-0,00462
249,6000	-0,00462
249,7000	-0,00462
249,8000	-0,00462
249,9000	-0,00462
250,0000	-0,00462
250,1000	-0,00462
250,2000	-0,00462
250,3000	-0,00462
250,4000	-0,00462
250,5000	-0,00462
250,6000	-0,00462
250,7000	-0,00462
250,8000	-0,00462
250,9000	-0,00462
251,0000	-0,00469
251,1000	-0,00469
251,2000	-0,00469
251,3000	-0,00469
251,4000	-0,00469
251,5000	-0,00469
251,6000	-0,00469
251,7000	-0,00469
251,8000	-0,00469
251,9000	-0,00469
252,0000	-0,00469
252,1000	-0,00469
252,2000	-0,00469
252,3000	-0,00469
252,4000	-0,00469
252,5000	-0,00469
252,6000	-0,00469
252,7000	-0,00469
252,8000	-0,00469
252,9000	-0,00469
253,0000	-0,00469
253,1000	-0,00469
253,2000	-0,00469
253,3000	-0,00469
253,4000	-0,00469
253,5000	-0,00469
253,6000	-0,00469
253,7000	-0,00469
253,8000	-0,00469
253,9000	-0,00469
254,0000	-0,00469
254,1000	-0,00469
254,2000	-0,00475
254,3000	-0,00475
254,4000	-0,00475
254,5000	-0,00475
254,6000	-0,00475
254,7000	-0,00475
254,8000	-0,00475
254,9000	-0,00475
255,0000	-0,00475
255,1000	-0,00475
255,2000	-0,00475
255,3000	-0,00475
255,4000	-0,00475
255,5000	-0,00475
255,6000	-0,00475
255,7000	-0,00475
255,8000	-0,00475
255,9000	-0,00475
256,0000	-0,00475
256,1000	-0,00475
256,2000	-0,00475
256,3000	-0,00475
256,4000	-0,00475
256,5000	-0,00475
256,6000	-0,00475
256,7000	-0,00475
256,8000	-0,00475
256,9000	-0,00475
257,0000	-0,00475
257,1000	-0,00475
257,2000	-0,00475
257,3000	-0,00475
257,4000	-0,00475
257,5000	-0,00475
257,6000	-0,00481
257,7000	-0,00481
257,8000	-0,00481
257,9000	-0,00481
258,0000	-0,00481
258,1000	-0,00481
258,2000	-0,00481
258,3000	-0,00481
258,4000	-0,00481
258,5000	-0,00481
258,6000	-0,00481
258,7000	-0,00481
258,8000	-0,00481
258,9000	-0,00481
259,0000	-0,00481
259,1000	-0,00481
259,2000	-0,00481
259,3000	-0,00481
259,4000	-0,00481
259,5000	-0,00481
259,6000	-0,00481
259,7000	-0,00481
259,8000	-0,00481
259,9000	-0,00481
260,0000	-0,00481
260,1000	-0,00481
260,2000	-0,00481
260,3000	-0,00481
260,4000	-0,00481
260,5000	-0,00481
260,6000	-0,00487
260,7000	-0,00487
260,8000	-0,00487
260,9000	-0,00487
261,0000	-0,00487
261,1000	-0,00487
261,2000	-0,00487
261,3000	-0,00487
261,4000	-0,00487
261,5000	-0,00487
261,6000	-0,00487
261,7000	-0,00487
261,8000	-0,00487
261,9000	-0,00487
262,0000	-0,00487
262,1000	-0,00487
262,2000	-0,00487
262,3000	-0,00487
262,4000	-0,00487
262,5000	-0,00487
262,6000	-0,00487
262,7000	-0,00487
262,8000	-0,00487
262,9000	-0,00487
263,0000	-0,00487
263,1000	-0,00487
263,2000	-0,00487
263,3000	-0,00487
263,4000	-0,00487
263,5000	-0,00487
263,6000	-0,00487
263,7000	-0,00487
263,8000	-0,00487
263,9000	-0,00494
264,0000	-0,00494
264,1000	-0,00494
264,2000	-0,00494
264,3000	-0,00494
264,4000	-0,00494
264,5000	-0,00494
264,6000	-0,00494
264,7000	-0,00494
264,8000	-0,00494
264,9000	-0,00494
265,0000	-0,00494
265,1000	-0,00494
265,2000	-0,00494
265,3000	-0,00494
265,4000	-0,00494
265,5000	-0,00494
265,6000	-0,00494
265,7000	-0,00494
265,8000	-0,00494
265,9000	-0,00494
266,0000	-0,00494
266,1000	-0,00494
266,2000	-0,00494
266,3000	-0,00494
266,4000	-0,00494
266,5000	-0,00494
266,6000	-0,00494
266,7000	-0,00494
266,8000	-0,00494
266,9000	-0,00494
267,0000	-0,00500
267,1000	-0,00500
267,2000	-0,00500
267,3000	-0,00500
267,4000	-0,00500
267,5000	-0,00500
267,6000	-0,00500
267,7000	-0,00500
267,8000	-0,00500
267,9000	-0,00500
268,0000	-0,00500
268,1000	-0,00500
268,2000	-0,00500
268,3000	-0,00500
268,4000	-0,00500
268,5000	-0,00500
268,6000	-0,00500
268,7000	-0,00500
268,8000	-0,00500
268,9000	-0,00500
269,0000	-0,00500
269,1000	-0,00500
269,2000	-0,00500
269,3000	-0,00500
269,4000	-0,00500
269,5000	-0,00500
269,6000	-0,00500
269,7000	-0,00500
269,8000	-0,00500
269,9000	-0,00500
270,0000	-0,00500
270,1000	-0,00500
270,2000	-0,00500
270,3000	-0,00500
270,4000	-0,00500
270,5000	-0,00506
270,6000	-0,00506
270,7000	-0,00506
270,8000	-0,00506
270,9000	-0,00506
271,0000	-0,00506
271,1000	-0,00506
271,2000	-0,00506
271,3000	-0,00506
271,4000	-0,00506
271,5000	-0,00506
271,6000	-0,00506
271,7000	-0,00506
271,8000	-0,00506
271,9000	-0,00506
272,0000	-0,00506
272,1000	-0,00506
272,2000	-0,00506
272,3000	-0,00506
272,4000	-0,00506
272,5000	-0,00506
272,6000	-0,00506
272,7000	-0,00506
272,8000	-0,00506
272,9000	-0,00506
273,0000	-0,00506
273,1000	-0,00506
273,2000	-0,00506
273,3000	-0,00506
273,4000	-0,00506
273,5000	-0,00513
273,6000	-0,00513
273,7000	-0,00513
273,8000	-0,00513
273,9000	-0,00513
274,0000	-0,00513
274,1000	-0,00513
274,2000	-0,00513
274,3000	-0,00513
274,4000	-0,00513
274,5000	-0,00513
274,6000	-0,00513
274,7000	-0,00513
274,8000	-0,00513
274,9000	-0,00513
275,0000	-0,00513
275,1000	-0,00513
275,2000	-0,00513
275,3000	-0,00513
275,4000	-0,00513
275,5000	-0,00513
275,6000	-0,00513
275,7000	-0,00513
275,8000	-0,00513
275,9000	-0,00513
276,0000	-0,00513
276,1000	-0,00513
276,2000	-0,00513
276,3000	-0,00513
276,4000	-0,00513
276,5000	-0,00513
276,6000	-0,00513
276,7000	-0,00513
276,8000	-0,00519
276,9000	-0,00519
277,0000	-0,00519
277,1000	-0,00519
277,2000	-0,00519
277,3000	-0,00519
277,4000	-0,00519
277,5000	-0,00519
277,6000	-0,00519
277,7000	-0,00519
277,8000	-0,00519
277,9000	-0,00519
278,0000	-0,00519
278,1000	-0,00519
278,2000	-0,00519
278,3000	-0,00519
278,4000	-0,00519
278,5000	-0,00519
278,6000	-0,00519
278,7000	-0,00519
278,8000	-0,00519
278,9000	-0,00519
279,0000	-0,00519
279,1000	-0,00519
279,2000	-0,00519
279,3000	-0,00519
279,4000	-0,00519
279,5000	-0,00519
279,6000	-0,00519
279,7000	-0,00519
279,8000	-0,00519
279,9000	-0,00525
280,0000	-0,00525
280,1000	-0,00525
280,2000	-0,00525
280,3000	-0,00525
280,4000	-0,00525
280,5000	-0,00525
280,6000	-0,00525
280,7000	-0,00525
280,8000	-0,00525
280,9000	-0,00525
281,0000	-0,00525
281,1000	-0,00525
281,2000	-0,00525
281,3000	-0,00525
281,4000	-0,00525
281,5000	-0,00525
281,6000	-0,00525
281,7000	-0,00525
281,8000	-0,00525
281,9000	-0,00525
282,0000	-0,00525
282,1000	-0,00525
282,2000	-0,00525
282,3000	-0,00525
282,4000	-0,00525
282,5000	-0,00525
282,6000	-0,00525
282,7000	-0,00525
282,8000	-0,00525
282,9000	-0,00525
283,0000	-0,00525
283,1000	-0,00525
283,2000	-0,00531
283,3000	-0,00531
283,4000	-0,00531
283,5000	-0,00531
283,6000	-0,00531
283,7000	-0,00531
283,8000	-0,00531
283,9000	-0,00531
284,0000	-0,00531
284,1000	-0,00531
284,2000	-0,00531
284,3000	-0,00531
284,4000	-0,00531
284,5000	-0,00531
284,6000	-0,00531
284,7000	-0,00531
284,8000	-0,00531
284,9000	-0,00531
285,0000	-0,00531
285,1000	-0,00531
285,2000	-0,00531
285,3000	-0,00531
285,4000	-0,00531
285,5000	-0,00531
285,6000	-0,00531
285,7000	-0,00531
285,8000	-0,00531
285,9000	-0,00531
286,0000	-0,00531
286,1000	-0,00537
286,2000	-0,00537
286,3000	-0,00537
286,4000	-0,00537
286,5000	-0,00537
286,6000	-0,00537
286,7000	-0,00537
286,8000	-0,00537
286,9000	-0,00537
287,0000	-0,00537
287,1000	-0,00537
287,2000	-0,00537
287,3000	-0,00537
287,4000	-0,00537
287,5000	-0,00537
287,6000	-0,00537
287,7000	-0,00537
287,8000	-0,00537
287,9000	-0,00537
288,0000	-0,00537
288,1000	-0,00537
288,2000	-0,00537
288,3000	-0,00537
288,4000	-0,00537
288,5000	-0,00537
288,6000	-0,00537
288,7000	-0,00537
288,8000	-0,00537
288,9000	-0,00537
289,0000	-0,00537
289,1000	-0,00537
289,2000	-0,00537
289,3000	-0,00544
289,4000	-0,00544
289,5000	-0,00544
289,6000	-0,00544
289,7000	-0,00544
289,8000	-0,00544
289,9000	-0,00544
290,0000	-0,00544
290,1000	-0,00544
290,2000	-0,00544
290,3000	-0,00544
290,4000	-0,00544
290,5000	-0,00544
290,6000	-0,00544
290,7000	-0,00544
290,8000	-0,00544
290,9000	-0,00544
291,0000	-0,00544
291,1000	-0,00544
291,2000	-0,00544
291,3000	-0,00544
291,4000	-0,00544
291,5000	-0,00544
291,6000	-0,00544
291,7000	-0,00544
291,8000	-0,00544
291,9000	-0,00544
292,0000	-0,00544
292,1000	-0,00544
292,2000	-0,00544
292,3000	-0,00544
292,4000	-0,00544
292,5000	-0,00550
292,6000	-0,00550
292,7000	-0,00550
292,8000	-0,00550
292,9000	-0,00550
293,0000	-0,00550
293,1000	-0,00550
293,2000	-0,00550
293,3000	-0,00550
293,4000	-0,00550
293,5000	-0,00550
293,6000	-0,00550
293,7000	-0,00550
293,8000	-0,00550
293,9000	-0,00550
294,0000	-0,00550
294,1000	-0,00550
294,2000	-0,00550
294,3000	-0,00550
294,4000	-0,00550
294,5000	-0,00550
294,6000	-0,00550
294,7000	-0,00550
294,8000	-0,00550
294,9000	-0,00550
295,0000	-0,00550
295,1000	-0,00550
295,2000	-0,00550
295,3000	-0,00550
295,4000	-0,00550
295,5000	-0,00550
295,6000	-0,00550
295,7000	-0,00550
295,8000	-0,00556
295,9000	-0,00556
296,0000	-0,00556
296,1000	-0,00556
296,2000	-0,00556
296,3000	-0,00556
296,4000	-0,00556
296,5000	-0,00556
296,6000	-0,00556
296,7000	-0,00556
296,8000	-0,00556
296,9000	-0,00556
297,0000	-0,00556
297,1000	-0,00556
297,2000	-0,00556
297,3000	-0,00556
297,4000	-0,00556
297,5000	-0,00556
297,6000	-0,00556
297,7000	-0,00556
297,8000	-0,00556
297,9000	-0,00556
298,0000	-0,00556
298,1000	-0,00556
298,2000	-0,00556
298,3000	-0,00556
298,4000	-0,00556
298,5000	-0,00556
298,6000	-0,00556
298,7000	-0,00556
298,8000	-0,00556
298,9000	-0,00556
299,0000	-0,00562
299,1000	-0,00562
299,2000	-0,00562
299,3000	-0,00562
299,4000	-0,00562
299,5000	-0,00562
299,6000	-0,00562
299,7000	-0,00562
299,8000	-0,00562
299,9000	-0,00562
300,0000	-0,00562
300,1000	-0,00562
300,2000	-0,00562
300,3000	-0,00562
300,4000	-0,00562
300,5000	-0,00562
300,6000	-0,00562
300,7000	-0,00562
300,8000	-0,00562
300,9000	-0,00562
301,0000	-0,00562
301,1000	-0,00562
301,2000	-0,00562
301,3000	-0,00562
301,4000	-0,00562
301,5000	-0,00562
301,6000	-0,00562
301,7000	-0,00562
301,8000	-0,00562
301,9000	-0,00562
302,0000	-0,00562
302,1000	-0,00562
302,2000	-0,00569
302,3000	-0,00569
302,4000	-0,00569
302,5000	-0,00569
302,6000	-0,00569
302,7000	-0,00569
302,8000	-0,00569
302,9000	-0,00569
303,0000	-0,00569
303,1000	-0,00569
303,2000	-0,00569
303,3000	-0,00569
303,4000	-0,00569
303,5000	-0,00569
303,6000	-0,00569
303,7000	-0,00569
303,8000	-0,00569
303,9000	-0,00569
304,0000	-0,00569
304,1000	-0,00569
304,2000	-0,00569
304,3000	-0,00569
304,4000	-0,00569
304,5000	-0,00569
304,6000	-0,00569
304,7000	-0,00569
304,8000	-0,00569
304,9000	-0,00569
305,0000	-0,00569
305,1000	-0,00569
305,2000	-0,00569
305,3000	-0,00569
305,4000	-0,00575
305,5000	-0,00575
305,6000	-0,00575
305,7000	-0,00575
305,8000	-0,00575
305,9000	-0,00575
306,0000	-0,00575
306,1000	-0,00575
306,2000	-0,00575
306,3000	-0,00575
306,4000	-0,00575
306,5000	-0,00575
306,6000	-0,00575
306,7000	-0,00575
306,8000	-0,00575
306,9000	-0,00575
307,0000	-0,00575
307,1000	-0,00575
307,2000	-0,00575
307,3000	-0,00575
307,4000	-0,00575
307,5000	-0,00575
307,6000	-0,00575
307,7000	-0,00575
307,8000	-0,00575
307,9000	-0,00575
308,0000	-0,00575
308,1000	-0,00575
308,2000	-0,00575
308,3000	-0,00575
308,4000	-0,00575
308,5000	-0,00581
308,6000	-0,00581
308,7000	-0,00581
308,8000	-0,00581
308,9000	-0,00581
309,0000	-0,00581
309,1000	-0,00581
309,2000	-0,00581
309,3000	-0,00581
309,4000	-0,00581
309,5000	-0,00581
309,6000	-0,00581
309,7000	-0,00581
309,8000	-0,00581
309,9000	-0,00581
310,0000	-0,00581
310,1000	-0,00581
310,2000	-0,00581
310,3000	-0,00581
310,4000	-0,00581
310,5000	-0,00581
310,6000	-0,00581
310,7000	-0,00581
310,8000	-0,00581
310,9000	-0,00581
311,0000	-0,00581
311,1000	-0,00581
311,2000	-0,00581
311,3000	-0,00581
311,4000	-0,00581
311,5000	-0,00581
311,6000	-0,00587
311,7000	-0,00587
311,8000	-0,00587
311,9000	-0,00587
312,0000	-0,00587
312,1000	-0,00587
312,2000	-0,00587
312,3000	-0,00587
312,4000	-0,00587
312,5000	-0,00587
312,6000	-0,00587
312,7000	-0,00587
312,8000	-0,00587
312,9000	-0,00587
313,0000	-0,00587
313,1000	-0,00587
313,2000	-0,00587
313,3000	-0,00587
313,4000	-0,00587
313,5000	-0,00587
313,6000	-0,00587
313,7000	-0,00587
313,8000	-0,00587
313,9000	-0,00587
314,0000	-0,00587
314,1000	-0,00587
314,2000	-0,00587
314,3000	-0,00587
314,4000	-0,00587
314,5000	-0,00587
314,6000	-0,00587
314,7000	-0,00587
314,8000	-0,00587
314,9000	-0,00594
315,0000	-0,00594
315,1000	-0,00594
315,2000	-0,00594
315,3000	-0,00594
315,4000	-0,00594
315,5000	-0,00594
315,6000	-0,00594
315,7000	-0,00594
315,8000	-0,00594
315,9000	-0,00594
316,0000	-0,00594
316,1000	-0,00594
316,2000	-0,00594
316,3000	-0,00594
316,4000	-0,00594
316,5000	-0,00594
316,6000	-0,00594
316,7000	-0,00594
316,8000	-0,00594
316,9000	-0,00594
317,0000	-0,00594
317,1000	-0,00594
317,2000	-0,00594
317,3000	-0,00594
317,4000	-0,00594
317,5000	-0,00594
317,6000	-0,00594
317,7000	-0,00594
317,8000	-0,00594
317,9000	-0,00594
318,0000	-0,00600
318,1000	-0,00600
318,2000	-0,00600
318,3000	-0,00600
318,4000	-0,00600
318,5000	-0,00600
318,6000	-0,00600
318,7000	-0,00600
318,8000	-0,00600
318,9000	-0,00600
319,0000	-0,00600
319,1000	-0,00600
319,2000	-0,00600
319,3000	-0,00600
319,4000	-0,00600
319,5000	-0,00600
319,6000	-0,00600
319,7000	-0,00600
319,8000	-0,00600
319,9000	-0,00600
320,0000	-0,00600
320,1000	-0,00600
320,2000	-0,00600
320,3000	-0,00600
320,4000	-0,00600
320,5000	-0,00600
320,6000	-0,00600
320,7000	-0,00600
320,8000	-0,00600
320,9000	-0,00600
321,0000	-0,00600
321,1000	-0,00600
321,2000	-0,00600
321,3000	-0,00600
321,4000	-0,00606
321,5000	-0,00606
321,6000	-0,00606
321,7000	-0,00606
321,8000	-0,00606
321,9000	-0,00606
322,0000	-0,00606
322,1000	-0,00606
322,2000	-0,00606
322,3000	-0,00606
322,4000	-0,00606
322,5000	-0,00606
322,6000	-0,00606
322,7000	-0,00606
322,8000	-0,00606
322,9000	-0,00606
323,0000	-0,00606
323,1000	-0,00606
323,2000	-0,00606
323,3000	-0,00606
323,4000	-0,00606
323,5000	-0,00606
323,6000	-0,00606
323,7000	-0,00606
323,8000	-0,00606
323,9000	-0,00606
324,0000	-0,00606
324,1000	-0,00606
324,2000	-0,00606
324,3000	-0,00606
324,4000	-0,00612
324,5000	-0,00612
324,6000	-0,00612
324,7000	-0,00612
324,8000	-0,00612
324,9000	-0,00612
325,0000	-0,00612
325,1000	-0,00612
325,2000	-0,00612
325,3000	-0,00612
325,4000	-0,00612
325,5000	-0,00612
325,6000	-0,00612
325,7000	-0,00612
325,8000	-0,00612
325,9000	-0,00612
326,0000	-0,00612
326,1000	-0,00612
326,2000	-0,00612
326,3000	-0,00612
326,4000	-0,00612
326,5000	-0,00612
326,6000	-0,00612
326,7000	-0,00612
326,8000	-0,00612
326,9000	-0,00612
327,0000	-0,00612
327,1000	-0,00612
327,2000	-0,00612
327,3000	-0,00619
327,4000	-0,00619
327,5000	-0,00619
327,6000	-0,00619
327,7000	-0,00619
327,8000	-0,00619
327,9000	-0,00619
328,0000	-0,00619
328,1000	-0,00619
328,2000	-0,00619
328,3000	-0,00619
328,4000	-0,00619
328,5000	-0,00619
328,6000	-0,00619
328,7000	-0,00619
328,8000	-0,00619
328,9000	-0,00619
329,0000	-0,00619
329,1000	-0,00619
329,2000	-0,00619
329,3000	-0,00619
329,4000	-0,00619
329,5000	-0,00619
329,6000	-0,00619
329,7000	-0,00619
329,8000	-0,00619
329,9000	-0,00619
330,0000	-0,00619
330,1000	-0,00619
330,2000	-0,00619
330,3000	-0,00619
330,4000	-0,00619
330,5000	-0,00619
330,6000	-0,00619
330,7000	-0,00625
330,8000	-0,00625
330,9000	-0,00625
331,0000	-0,00625
331,1000	-0,00625
331,2000	-0,00625
331,3000	-0,00625
331,4000	-0,00625
331,5000	-0,00625
331,6000	-0,00625
331,7000	-0,00625
331,8000	-0,00625
331,9000	-0,00625
332,0000	-0,00625
332,1000	-0,00625
332,2000	-0,00625
332,3000	-0,00625
332,4000	-0,00625
332,5000	-0,00625
332,6000	-0,00625
332,7000	-0,00625
332,8000	-0,00625
332,9000	-0,00625
333,0000	-0,00625
333,1000	-0,00625
333,2000	-0,00625
333,3000	-0,00625
333,4000	-0,00625
333,5000	-0,00625
333,6000	-0,00625
333,7000	-0,00625
333,8000	-0,00625
333,9000	-0,00631
334,0000	-0,00631
334,1000	-0,00631
334,2000	-0,00631
334,3000	-0,00631
334,4000	-0,00631
334,5000	-0,00631
334,6000	-0,00631
334,7000	-0,00631
